gene,logFC,pvals,adj_pvals,cluster
WNK4,3.4590318,0.0025550740980120803,0.02513926087457412,0
LRRCC1,1.2221287,0.0025199159935699908,0.024873602807631272,0
COPS4,1.0412973,0.002511839299379092,0.024823100159243994,0
PDPK1,1.0354843,0.0026014764316700223,0.02553588557057191,0
RAB27B,1.1470162,0.0026839309161461014,0.026138712792815443,0
TMEM191B,1.9619533,0.0027095625729241877,0.026342445872014546,0
AC011498.4,3.035255,0.0029070266002584506,0.02787736389327339,0
ZNF626,1.3857732,0.0029145243056358638,0.027930302781523576,0
AP004609.3,2.4287953,0.0029611266848061576,0.02827994024347475,0
BEX1,3.8956423,0.002982519333999757,0.028436234157397305,0
ATF7IP2,1.3781928,0.0029330244137939425,0.028075505668682256,0
LRRC26,1.0035087,0.002906533628648184,0.02787736389327339,0
C1orf167,2.9371614,0.0031206222645797396,0.029559105161329865,0
CCDC170,1.4302521,0.0030973632135695124,0.029380277021022347,0
ARHGAP40,3.3417866,0.003151357483498282,0.029816553273347216,0
TESMIN,1.490421,0.003126795514457882,0.02960086038679984,0
RBM24,3.1034415,0.003229439029643569,0.03040530290931536,0
TOX3,1.8660985,0.0032334799822464014,0.030421922043345456,0
CASD1,1.3040104,0.0032299005475653867,0.03040530290931536,0
HAGHL,1.2344662,0.0032464222143098616,0.030518006583567004,0
LRBA,1.0239056,0.003231579237144221,0.030412569919487743,0
ENPP1,1.1460791,0.003236864786083768,0.030436692399785716,0
FUZ,1.6019803,0.0033036358516720142,0.030943102513524445,0
ZNF839,3.300928,0.003346662669925827,0.03130240173228727,0
SLC4A8,1.8061771,0.0033368857550731806,0.031219661118803223,0
BICDL2,1.0674757,0.003317736480893125,0.031057828441427942,0
FAHD2B,1.4931266,0.003352007441025318,0.031334916828157804,0
SEPT1,1.4197108,0.003378626206218138,0.031495970423224724,0
ACVR1B,1.7255142,0.003468083544739385,0.032142301788920614,0
AL031708.1,1.9397707,0.0035239651954321613,0.03258593751334254,0
SYT1,2.2966077,0.003585756719836664,0.03303209726449919,0
LINC02584,26.51765,0.003669446005539942,0.03368278283300909,0
TTC6,1.8133693,0.003624971628437469,0.0333292690212229,0
NPRL3,1.0669223,0.0035975354358075006,0.03312240901795756,0
ACADS,1.6271783,0.003680077724985588,0.03374343547669262,0
ABCC6,2.594454,0.0037067770518081932,0.033932589818422114,0
NKX2-2,5.379364,0.003805897820074522,0.03470214002329638,0
SUMF1,1.00916,0.0037196430027063407,0.03403764098492389,0
ERLIN2,1.1473709,0.003734334488748397,0.034126790770764456,0
AMDHD2,1.1725512,0.003813207449898527,0.034736227886215776,0
IL20RA,1.4601839,0.003920940650175612,0.035486311480717805,0
RNF183,3.678603,0.004007409703821275,0.03611298465230236,0
SPACA6,1.6637318,0.003978179232990372,0.03591712238323824,0
PTGES,1.6489923,0.004072352076783242,0.036599882370682395,0
HOXC10,1.7359457,0.004274271612152595,0.03806780248093738,0
SYTL1,1.0262566,0.0042294565090126995,0.03773383987326901,0
NRIP3,1.688418,0.004387120307948847,0.03890570147621271,0
MIF-AS1,1.7333564,0.004389132297018093,0.03890570147621271,0
TMEM30B,1.33695,0.0043892303266446706,0.03890570147621271,0
SERTAD4,1.07635,0.004467170103707865,0.03947137841108153,0
SYT17,1.4945275,0.004547643295926998,0.04009792423467072,0
HMGCS2,2.8994367,0.004646279017789475,0.040785355806248834,0
BCAS1,1.6951394,0.004714039587866384,0.04122359936308135,0
PRR15,1.4057482,0.0047278749629528745,0.04129706876696117,0
Z93930.2,1.0817249,0.004744134575230599,0.041405937493575205,0
HRASLS5,4.651243,0.005077494780215805,0.043757516038853625,0
PTPN13,1.9437598,0.005091274586313505,0.04384247519885527,0
KIF3A,1.3649293,0.005207646676988959,0.044695413815989425,0
AK5,2.3373332,0.005310408145362162,0.04535686264415388,0
PTGER3,1.5963069,0.005380052138815428,0.04586298560137332,0
CCP110,1.1473414,0.005374250790325442,0.045832124525376466,0
HPN,1.197568,0.005414508300464746,0.04609340682890559,0
MOAP1,1.2940361,0.005504037609752832,0.04677246654895357,0
TPSG1,5.079792,0.005654404761174037,0.047795965245599384,0
FAM174B,1.1519912,0.0055680803673727125,0.04721297179750677,0
FBXO8,1.2416633,0.005590630740077473,0.047376287431262896,0
PPP1R26,1.8158946,0.0056344815675988995,0.04765157495179896,0
EFHC1,1.0010632,0.005618613681290573,0.04754135254393721,0
SLC1A2,1.9736037,0.005688177115394949,0.04802092842372564,0
C5orf49,2.633229,0.005793475372662237,0.048811594442216555,0
IGFBP7,5.691474,1.3514044198963426e-25,1.7706037362399696e-23,12
IFI27,3.6573188,1.2175355100371329e-23,1.3005528198138687e-21,12
B2M,1.7398288,8.16248020488697e-23,8.076039780298344e-21,12
CD59,3.586012,4.566570863344819e-16,2.1214314865297587e-14,12
VIM,2.656023,3.988505994341345e-17,2.0805362294899383e-15,12
PCAT19,10.201089,1.1336716722562209e-14,4.301411941079854e-13,12
CD93,6.4942327,5.057433819766114e-14,1.7560185067160997e-12,12
TCF4,4.036614,7.812436263821356e-14,2.649513900149971e-12,12
TM4SF1,4.2212367,3.455704129318343e-13,1.0772097788240386e-11,12
TUBA1B,2.4869573,9.682415162244272e-14,3.2346403083350113e-12,12
SPARCL1,5.76937,1.530894998992335e-12,4.311840992293848e-11,12
EIF1,1.5938715,7.794791381897564e-13,2.3055123257515537e-11,12
HLA-B,2.0125015,1.5010345228904398e-13,4.926242556973409e-12,12
GNG11,5.8506126,4.3103023454430516e-12,1.1519669399880908e-10,12
YBX1,1.7344419,2.3738218964052814e-12,6.58019506010988e-11,12
SPRY1,5.051174,2.4247882066037126e-11,5.966971477453788e-10,12
EMP1,3.9105897,6.828597418647527e-11,1.5784837079176891e-09,12
HLA-E,2.30647,1.3882764114140808e-10,3.0898592644485524e-09,12
CAV1,4.691596,6.816525975080398e-10,1.3898668555025632e-08,12
ADGRL4,8.951126,8.039128163683279e-10,1.624339745410246e-08,12
S1PR1,6.3338556,2.808743409687935e-09,5.325498174355174e-08,12
UPP1,3.7694762,2.5163482652230446e-09,4.800957745383739e-08,12
HLA-A,1.87257,2.6002853247413308e-09,4.949839391438648e-08,12
ADAMTS9,7.405659,8.51274565768725e-09,1.5195636088583716e-07,12
PSMA7,1.4225837,4.577415488642825e-09,8.445054615212816e-08,12
HMOX1,4.7928286,1.0227906047609868e-08,1.7932786029424077e-07,12
AKAP12,5.8045626,1.1807584489462687e-08,2.0488266495657942e-07,12
PLVAP,7.413318,2.2952801766656128e-08,3.828244276754914e-07,12
CD63,1.2322781,1.3861807064762266e-08,2.3830798091193806e-07,12
PKIG,3.7115977,6.56962074219526e-08,1.0220391897679555e-06,12
RAN,1.7481184,4.9105624126963895e-08,7.813338419556433e-07,12
TUBB6,3.668595,7.723158735872157e-08,1.185006711618884e-06,12
EIF4A1,2.3172069,6.994584356608653e-08,1.0811306631567319e-06,12
SERPINE1,5.498666,9.242460453865793e-08,1.4001868386771118e-06,12
SON,1.1858252,4.975804599876686e-08,7.894676541365372e-07,12
SRGN,2.6049585,9.039791205851769e-08,1.3707216855129937e-06,12
SPARC,3.1702926,1.0386978597997825e-07,1.560885524889987e-06,12
YBX3,2.1144764,1.2266045783635576e-07,1.8285130739063147e-06,12
EIF2S2,1.6249663,1.205642639586586e-07,1.7988638689668007e-06,12
PNP,3.7592103,1.706570309412597e-07,2.497385460209769e-06,12
ID3,3.1931052,1.6191051823061388e-07,2.3766480052398334e-06,12
ECSCR,8.217929,1.9084875865572477e-07,2.7699083574520404e-06,12
ENG,4.270276,2.1572457581754686e-07,3.0974392112569943e-06,12
TFPI,4.7584896,2.3432833924267723e-07,3.3430909513137547e-06,12
ATF4,1.8907185,3.26558173114299e-07,4.556192880377164e-06,12
NFKBIA,2.4316635,4.141460308539879e-07,5.681338249846057e-06,12
ANGPT2,6.2848797,5.169966176617302e-07,6.958500623191048e-06,12
NNMT,2.8414645,4.408160343376438e-07,6.012773732297239e-06,12
MT2A,3.1061437,4.710842513753806e-07,6.389258744594275e-06,12
MYL12A,1.3908696,4.835133276906676e-07,6.536687031065168e-06,12
CALCRL,7.1341834,1.0674698790855654e-06,1.3676091372959874e-05,12
ID1,3.2246242,1.0031465639075028e-06,1.2881523315475325e-05,12
ICAM1,3.0460873,1.0257446291031089e-06,1.316162991765393e-05,12
HSP90AB1,1.0305984,7.977387782280308e-07,1.0400494982612692e-05,12
HLA-C,1.2161963,7.505463910499754e-07,9.822113344598996e-06,12
ESAM,6.4804764,1.5257155568099547e-06,1.907343477113779e-05,12
FABP4,7.1903596,1.5914678513257065e-06,1.9836277666783915e-05,12
ADAMTS4,4.5132217,1.6649248848113896e-06,2.0644453072628027e-05,12
SEC14L1,3.2577555,1.812382145016598e-06,2.2307930101285034e-05,12
JAK1,2.2336311,1.8093813031662042e-06,2.228735155692165e-05,12
FKBP1A,1.9519279,2.504215802561942e-06,3.0040737565711767e-05,12
SQSTM1,1.894743,2.5588327801894354e-06,3.060745574473453e-05,12
CFLAR,2.6924596,2.738257438092172e-06,3.260344079909462e-05,12
ATP1B3,1.8580874,2.640948864189497e-06,3.1523155108106734e-05,12
MYL12B,1.0690346,2.409079838690885e-06,2.8961629702340848e-05,12
STOM,2.3922284,3.2254780337725213e-06,3.7933295487645214e-05,12
EMCN,8.299021,3.902730033781833e-06,4.520078317095182e-05,12
DDX21,2.1317236,3.752195832095308e-06,4.357770097102103e-05,12
CDKN1A,2.4489396,3.7991586563871524e-06,4.410785063824212e-05,12
ATP1A1,1.9664705,4.016879822510574e-06,4.641066694000246e-05,12
PECAM1,4.0225677,4.683672639782274e-06,5.334297589505509e-05,12
SOX7,5.613062,4.871178916596359e-06,5.52160229947815e-05,12
MAP1LC3B,1.8671048,4.374618968971035e-06,5.0130305316856124e-05,12
CXCL8,4.265929,4.839209045272293e-06,5.487218072598985e-05,12
SPAG9,2.9152293,4.886149088656604e-06,5.5367002223861876e-05,12
NOP10,1.3745694,4.143367112656561e-06,4.7756933445228077e-05,12
CAVIN1,2.7898624,4.934709702829912e-06,5.589837829875653e-05,12
PFDN2,1.5254031,4.500402062204542e-06,5.1500506846947304e-05,12
IL6,5.3692174,5.83689739681811e-06,6.538923700289786e-05,12
SOD2,2.4357684,6.711185559132983e-06,7.438859049533357e-05,12
FAM241A,3.5442955,8.110820145372267e-06,8.896174574752492e-05,12
ETS1,2.9223874,8.491572879917399e-06,9.28646383975577e-05,12
PLPP3,3.1711528,8.699532201801047e-06,9.495314337149656e-05,12
RDX,2.9698484,1.0433627951177417e-05,0.00011207064260555684,12
TUBB4B,1.6851546,9.817666922955017e-06,0.00010615550169659387,12
MSN,2.023985,1.0893671076734191e-05,0.00011639803820765372,12
RPS17,1.3299164,1.0191323439880889e-05,0.00010966544096793227,12
HLA-DRB1,2.0383852,1.0805099603720668e-05,0.00011552880006643129,12
SPHK1,2.7864091,1.2588534273699203e-05,0.00013231965781076307,12
VWF,7.89955,1.450235117728602e-05,0.00015082894909685283,12
SBDS,1.9611427,1.3241931725053062e-05,0.00013866613549485006,12
CD74,1.7296114,1.1868410176090022e-05,0.00012577514872550883,12
PTPRE,2.9577043,1.918883034632464e-05,0.0001945624421541943,12
ZNF385D,3.6845837,1.9607314735472002e-05,0.00019832597814911532,12
STC1,4.066789,2.0842444738454148e-05,0.00020961812263043197,12
FERMT2,2.7354782,2.0288578904904055e-05,0.00020466142106748478,12
ZEB1,3.8192446,2.1027421731151527e-05,0.000211225142942364,12
KLF6,1.6966492,1.8916581305558458e-05,0.00019197611303169022,12
PLIN2,2.5444424,2.048524292414452e-05,0.00020639697594434706,12
IL32,2.0859563,1.915075734282166e-05,0.0001942351230830303,12
PPP1R15A,1.704684,2.098784268875084e-05,0.0002108907224755518,12
WTAP,2.1883895,2.2666742944156922e-05,0.00022566495253486713,12
CLIC4,2.247354,2.377198355433177e-05,0.0002356890630788773,12
DUSP6,2.6930459,2.6759806915063595e-05,0.00026244172039127135,12
PHLDA1,2.7445698,2.7286504764750383e-05,0.0002672165419896329,12
RHOB,1.7996271,2.5534673944917346e-05,0.00025130824494908234,12
CXCL2,3.6267426,2.8539996449228467e-05,0.00027875947026894933,12
ETS2,3.0924158,2.888525415710711e-05,0.00028180346413133494,12
RHOC,1.5726889,2.6700163449162325e-05,0.00026200101219290027,12
EGFL7,4.573029,2.977032944235375e-05,0.0002893441378806106,12
RAI14,3.6881995,3.2114800734646854e-05,0.000310242664585481,12
SH3BGRL3,1.1094162,2.5253605734569895e-05,0.00024890719657455447,12
ARPC1B,1.5952535,2.9859127396683978e-05,0.00028987119884578216,12
A2M,3.5181165,3.346072689494068e-05,0.00032240914702189174,12
ANXA5,1.5454794,3.2201858632732506e-05,0.0003109941089549326,12
RCAN1,2.6910245,3.563902740242798e-05,0.0003411440120162206,12
HNRNPD,1.3728596,3.359497196582077e-05,0.00032351678286121003,12
FOSL1,4.1714706,3.957064439916495e-05,0.00037535039134400217,12
CLEC14A,9.260415,4.061806809916356e-05,0.00038452458992775754,12
CDC42EP2,4.161228,4.0457461093095274e-05,0.00038311228190951685,12
COL4A2,4.196091,4.196917496165623e-05,0.00039653185841941177,12
ELK3,3.0898786,4.230305206641671e-05,0.0003993489077848811,12
CSF3,6.791695,4.4385573034882975e-05,0.0004163133403699692,12
IFITM3,1.5191811,3.815130964518314e-05,0.00036270778821119264,12
ANKRD11,1.8107582,4.78388840115786e-05,0.00044571222462009934,12
SRSF3,1.2383356,4.6278821155916545e-05,0.00043261926989704484,12
SOX17,7.7250466,5.633047313586321e-05,0.0005167889495213315,12
SELE,8.577756,5.686231072178248e-05,0.0005206712432212138,12
CDC37,1.590983,5.268713055539007e-05,0.00048543939527294263,12
PRSS23,2.3504891,5.807961401122448e-05,0.0005308033606404579,12
EDNRB,5.039011,6.17515662862842e-05,0.0005613033292163301,12
COL4A1,4.3105254,6.337410385764648e-05,0.0005743395886218105,12
FOSL2,2.024769,6.130396213769103e-05,0.0005575369289751342,12
SGK1,2.1477232,6.328952045688704e-05,0.0005738831591361039,12
EPAS1,3.290942,6.874073205616883e-05,0.0006182979066494928,12
NEDD9,3.0802715,6.94286780984488e-05,0.0006238165797214228,12
APP,1.2185122,6.0836998838820646e-05,0.0005535902816204241,12
RAMP2,3.8700128,7.12576866780604e-05,0.0006385396924576072,12
FXYD5,1.504537,6.523955427309077e-05,0.0005893347400683376,12
PDLIM1,1.9708291,7.989582605396134e-05,0.000709313367304372,12
ERG,6.5000377,9.133259523587188e-05,0.0008029846859256562,12
CCL2,3.2003167,8.913437421723827e-05,0.0007857177518056212,12
ITGA5,3.2124918,9.393697264495189e-05,0.0008235075795829408,12
CYP1B1,3.3998113,9.715212067296379e-05,0.0008496947273772826,12
CXCL3,3.6404827,9.788782772553658e-05,0.000855014486912037,12
ABL2,2.1106548,0.00010091715837169968,0.0008782725503230874,12
LRRC32,4.303253,0.00011046058194709599,0.0009512088264666358,12
TXNRD1,2.8647892,0.00011239922218636198,0.0009661666610335128,12
SLC3A2,1.8209242,0.00010895252101510782,0.0009401534621476025,12
CLDN5,7.238864,0.00012301501904059375,0.001051222102838358,12
NCL,1.2693007,0.00011369476063028306,0.0009760522053494559,12
PTPRB,7.1217585,0.00012787674281629954,0.0010883313450397115,12
MAP4K4,2.5994217,0.00013258951787622748,0.0011221763863453308,12
PA2G4,1.3616002,0.0001261793285585865,0.0010755224546845107,12
CTTNBP2NL,3.106978,0.00013580035295871113,0.0011473248459919724,12
UBE2D3,1.1971614,0.00012714397710791422,0.0010829192829295456,12
CDC42,1.1132258,0.0001285757333721689,0.001093170766295543,12
PPP2CB,2.079877,0.00014365630687772043,0.0012079158157396893,12
APOLD1,3.8729687,0.00015325824412122636,0.0012815843345973705,12
GABARAPL2,1.3565441,0.00015030217397211755,0.0012593767717209079,12
MGLL,2.5365334,0.00016001991067798882,0.0013334727513168753,12
ACKR1,8.448981,0.00018213411049549185,0.001502080206572238,12
SNRPB,1.2362307,0.00016790901324842,0.0013943640042993948,12
EIF2S1,1.9505831,0.00018740416752953396,0.0015428873792607016,12
GSTO1,1.8360199,0.00018904796608047752,0.0015545128291996316,12
ADCY4,5.430224,0.00019976585914764842,0.0016358268265799013,12
COL15A1,3.8541062,0.00020179033791518203,0.0016507926156129561,12
TUBA1C,1.7583128,0.00020077356705498872,0.0016428753873118753,12
TMEM173,2.9350104,0.0002084178375500938,0.001698795307233948,12
TXN,1.5916808,0.00020557316216577142,0.0016788725181889797,12
EIF4G2,1.1385458,0.00019794483193296889,0.001622103007051969,12
RHEB,1.1013105,0.00019582831737845882,0.0016056535032796743,12
DNAJA1,1.5119427,0.00021487844934360423,0.0017469376857211535,12
NDRG1,1.941817,0.0002167758189233451,0.0017609294605250465,12
SOX18,7.1393104,0.0002444576056993404,0.001963916779104569,12
MYCT1,6.9559855,0.00024710696099939543,0.0019842505575486525,12
ARHGAP29,2.3196545,0.0002436604781486164,0.001957981815424711,12
CDC42EP3,2.6823504,0.00025288812232610204,0.00202437243697847,12
RAB5C,1.3099606,0.0002475405542650961,0.0019863056771783705,12
RBM8A,1.1133063,0.00024750359396178204,0.0019863056771783705,12
TMEM204,3.9328225,0.0002737667385589954,0.0021764423270934498,12
G3BP1,1.8148648,0.0002789969089392783,0.0022145364485736986,12
COPS8,2.0404606,0.00028150122901595347,0.0022321117547101877,12
MCMBP,2.6902597,0.0002868952075219223,0.0022705880499039157,12
PICALM,2.3935308,0.00029226560909016946,0.002306017594564426,12
IL3RA,5.453465,0.0003009085710416999,0.002370865487740112,12
TPM4,1.2922561,0.0003279919552223384,0.002568568332970453,12
SNX9,2.2798207,0.00034608790401501565,0.0026976840317377735,12
IGFBP3,3.0690653,0.00037103303797123564,0.0028714395769712077,12
TFPI2,4.501695,0.00037630036713317,0.00290549968094237,12
CYP1A1,7.897278,0.00038463929059496805,0.0029596665395379266,12
POMP,1.2139815,0.00037742226877456384,0.0029134914423400798,12
AQP1,5.743369,0.0004075288137613017,0.003119334537281566,12
ECE1,2.3664746,0.0004282740483415581,0.0032647136035054997,12
GCLM,2.5339074,0.0004364615816654714,0.0033225959851660406,12
CLEC2B,2.1179082,0.0004329756141166526,0.0032983045816685546,12
MCAM,4.291963,0.0004581215533626984,0.003471725038711764,12
CAV2,2.7221146,0.0004518884755379568,0.0034279653221776936,12
ATP13A3,2.0918171,0.0004683974005270591,0.0035439921522847037,12
RGCC,3.0261035,0.00047600426793241777,0.0035894017874822898,12
KDR,6.4192085,0.00048397450394536084,0.0036413164730442686,12
PARVB,2.923714,0.00047856344892431975,0.0036054574663905233,12
JAG1,3.3845892,0.0005065010161478415,0.0037971726827480453,12
PALMD,3.9699335,0.0005164963790234015,0.003866920769826765,12
TMEM70,1.9698755,0.0005321067357278142,0.0039643251939241704,12
HSD17B11,2.75315,0.0005417278579375113,0.004027952578825552,12
ARPC5L,1.5494304,0.0005357800662215128,0.003988148957198349,12
CDH5,6.916467,0.0005624237911015927,0.004167975337458799,12
TINAGL1,3.25939,0.0005639518134960106,0.00417745313084578,12
MORF4L1,1.0486013,0.0005408217010577197,0.004023362052969176,12
LUZP1,2.3775234,0.0005995577348754685,0.0044148772745242785,12
MT1A,3.8716028,0.0006081380604403327,0.004472168095862573,12
ARID5A,2.4526224,0.0006030696248527338,0.004437814455284235,12
RPGR,3.3799748,0.0006122770537924798,0.0044986603858167724,12
EFNB1,3.679591,0.0006321483364842584,0.004631473865010597,12
CXCL1,2.5953207,0.0006214922959293975,0.00455838029690967,12
FAM96B,1.3473008,0.0006504220520611807,0.004750828843245658,12
ITGB1,1.1465341,0.0006503348950751087,0.004750828843245658,12
FLT1,4.8686805,0.000718097016482957,0.00519200086869042,12
CCL14,7.8159738,0.0007468433596429851,0.005377817330567918,12
DAB2,1.9002912,0.000747150216436214,0.0053788721634443135,12
ARL4A,2.2066553,0.0007809747722903571,0.005599011910028318,12
GIMAP6,3.9453259,0.0008426641964375972,0.006004631360253547,12
KCTD12,2.5484886,0.0008431207599119635,0.00600660862536261,12
THBD,3.410721,0.0008620559800309924,0.006124596404621799,12
GJA1,2.2299242,0.0008523551872577209,0.006060810967948106,12
GIMAP7,3.3026485,0.0008790769331101887,0.006230739628262647,12
YWHAE,1.0830486,0.0008733401281779821,0.006194269663611271,12
RBP7,3.1539917,0.0009195378934178939,0.006476736766721877,12
UFD1,1.5653719,0.0008916978516783115,0.006305805954700031,12
RASIP1,4.0839686,0.0009611661294324511,0.006744450449224654,12
FILIP1,4.8514833,0.0009954222837853907,0.006958620012598123,12
AKAP13,1.5467492,0.0009717924586413436,0.006811889415943429,12
KLF9,2.302642,0.0010044322037870324,0.007012835251294931,12
NSRP1,1.7013873,0.0009952288169341992,0.006958620012598123,12
GPX3,3.424908,0.0010198125986847204,0.007107027577084328,12
CHMP4B,1.2929851,0.0009978435470611574,0.0069726396691621425,12
ASAP1,2.1003642,0.0010313958351983903,0.007186133715909681,12
PLXNA2,3.9796035,0.0010590244046473037,0.007349624985780099,12
MYO10,2.191998,0.0010447700447276333,0.007259712465342769,12
CD55,1.8908292,0.0010792103789480077,0.007472707539284708,12
MEF2A,2.0374105,0.0012184260211270345,0.00830634698671176,12
TLNRD1,2.4151165,0.0012515074443457128,0.008509388037867332,12
EIF5A,1.1823136,0.001233214934666998,0.008395222675799832,12
CLIC2,4.368247,0.0012975993076905848,0.008806713553065542,12
RAB7A,1.1348882,0.001263232152629787,0.008585627078288893,12
SPTBN1,1.929498,0.0013355180263365564,0.009040284585540754,12
RELB,2.3622282,0.0013461467659012468,0.009097543557343083,12
RGS3,2.6206274,0.0013919389511942068,0.009371140979928722,12
SRSF7,1.1352128,0.0013525374139241493,0.00913705083593754,12
