cluster,gene,logFC,pvals,adj_pvals
3,TMEM98,2.3655317,4.1708836155439976e-08,4.0867895837278943e-07
3,IFITM2,1.2931594,2.9566530118369164e-08,2.970911815164511e-07
3,MRPL14,1.2013448,3.494224779705324e-08,3.4668753465636783e-07
3,NDUFA2,1.1541418,3.8440194033852057e-08,3.7849288280914513e-07
3,LAMTOR2,1.2201145,4.2451562223739215e-08,4.1573174955684536e-07
3,NPY1R,3.6103933,6.059015840741634e-08,5.79281540849808e-07
3,DENND1B,2.3891537,6.066127800927823e-08,5.795733898669258e-07
3,NME3,1.2775111,4.858090679193132e-08,4.7016876530557344e-07
3,THSD4,2.1487682,6.770836326358112e-08,6.405790714399452e-07
3,SNCG,2.6895285,8.704409814023253e-08,8.042040606462768e-07
3,PAFAH1B3,1.5198762,7.81654051283799e-08,7.311167692271117e-07
3,EID1,1.071899,7.699001145516682e-08,7.212392442624335e-07
3,RABEP1,1.7171937,1.0240576403677151e-07,9.314145934242635e-07
3,GALNT6,2.1263225,1.227177596973274e-07,1.1012400148680464e-06
3,GLI3,3.2408268,1.835100028609063e-07,1.5962024097215205e-06
3,PCBD1,1.3258471,1.497388422399732e-07,1.3240565820897533e-06
3,TMEM14B,1.1372619,1.619991368691875e-07,1.4255137640911466e-06
3,ZNF703,1.7968285,2.2689671792504206e-07,1.9409895261100694e-06
3,ATP5MC1,1.1278538,2.272374957312456e-07,1.9420717044414374e-06
3,H2AFV,1.2583654,2.4805975162869756e-07,2.105140036410768e-06
3,PSD3,2.6586368,3.103272441344458e-07,2.579230607255891e-06
3,SNAPIN,1.7151296,3.012967928145037e-07,2.5133040564527264e-06
3,PAPSS2,2.4615653,4.0779196187069264e-07,3.3267528770612266e-06
3,LSM8,1.5206813,4.1511731653601683e-07,3.3816441435744544e-06
3,CHMP2A,1.1567565,3.8481314779658477e-07,3.1506359214583072e-06
3,SORBS2,2.0871143,4.4973260952668406e-07,3.6345532826082044e-06
3,IRX2,2.3955905,4.933433243146984e-07,3.948271275873085e-06
3,GABPB1-AS1,1.5145681,4.3908833820978825e-07,3.5612323520039518e-06
3,PARD6B,1.9991044,5.338714393763063e-07,4.244512097181712e-06
3,IGHG4,2.0284858,4.931817402393073e-07,3.948271275873085e-06
3,HNRNPU,1.1211923,5.04309038319194e-07,4.030692212350984e-06
3,NHP2,1.0400088,5.449371083324181e-07,4.319228230319958e-06
3,CLU,1.4220581,5.747419984455671e-07,4.53563265381924e-06
3,CYB5A,1.0507858,5.528749407332955e-07,4.376403515577488e-06
3,ALKBH7,1.2440842,6.538175660970418e-07,5.099720748984973e-06
3,SEMA6D,4.93045,8.354891005743473e-07,6.401061253639557e-06
3,COA3,1.3531967,7.173436530131688e-07,5.552215370695862e-06
3,GAMT,1.982237,8.189004358256448e-07,6.281933220571927e-06
3,H1F0,1.424789,7.946834443984489e-07,6.114272833875503e-06
3,ZNF552,2.1918921,9.253691064490284e-07,7.012611117308335e-06
3,PTRHD1,1.6040356,8.972741782224471e-07,6.836615530328503e-06
3,PMP22,1.5711098,8.497642681419544e-07,6.499441725151565e-06
3,HIGD2A,1.0910856,8.376197518119577e-07,6.414673950610629e-06
3,CAPN8,3.040583,1.104289887225609e-06,8.261437385777388e-06
3,MAST4,1.9488789,1.0369587155445973e-06,7.8060426232047e-06
3,IER3,1.2422332,9.93797338410286e-07,7.4935791819314714e-06
3,EDIL3,3.5497956,1.353876099242644e-06,9.947998399258778e-06
3,DUSP4,1.5496904,1.1499691417504837e-06,8.571336608762754e-06
3,DEGS2,1.7808567,1.59119656046237e-06,1.151441918223608e-05
3,KRT10,1.0220461,1.5511880388730797e-06,1.1260867272988513e-05
3,PYCARD,1.2813885,2.0604793681012858e-06,1.4572887048603984e-05
3,UQCC3,1.4325807,2.209177659045823e-06,1.5521613730823116e-05
3,OCIAD2,1.1022962,2.0194831085213793e-06,1.4322054111176465e-05
3,GTF2H2,2.3922515,2.4459605542145706e-06,1.6994222677749145e-05
3,TCEAL3,1.4984818,2.3013434484517544e-06,1.6094310451421662e-05
3,SMIM29,1.6851605,2.4055333811627866e-06,1.6739003301473254e-05
3,SMIM22,1.2161729,2.078262933899449e-06,1.4681477865469723e-05
3,SPTSSA,1.1858407,2.2438751874675555e-06,1.573587842882317e-05
3,PHPT1,1.0597239,2.3107837707835205e-06,1.6154098500961387e-05
3,AAMDC,1.5058602,2.5253939510310118e-06,1.7472448912343186e-05
3,CNPY2,1.116395,2.5149752234344297e-06,1.7420311759723312e-05
3,TMEM99,1.7596377,2.8409940875380174e-06,1.9367694556149546e-05
3,ARFGEF3,1.9385595,3.0033594482983066e-06,2.0352110923104077e-05
3,TNNT1,1.9810331,2.9743882904667867e-06,2.0170870385817973e-05
3,EGOT,4.036783,3.314200262754805e-06,2.225055857887272e-05
3,TMEM219,1.126069,2.840377324622563e-06,1.9367694556149546e-05
3,C1orf43,1.0606441,2.979041338886681e-06,2.019486998878043e-05
3,CP,2.676097,3.850586481495032e-06,2.5576981000388582e-05
3,MAP3K20,1.879109,3.7711782023796007e-06,2.5095501936319757e-05
3,BCAM,1.7491432,4.033054857557693e-06,2.669119583897346e-05
3,MSI2,1.5198395,4.139912080662536e-06,2.732854562497079e-05
3,BMPR1B-DT,5.237484,5.310147975666682e-06,3.432847801530312e-05
3,CALM3,1.0248163,4.212919462691626e-06,2.774985141722787e-05
3,SUSD4,2.893671,6.436271966978207e-06,4.083664751327055e-05
3,CGA,5.618713,6.945101810982956e-06,4.374352346340793e-05
3,ATP5PD,1.0278777,5.901687604788458e-06,3.7722105504936665e-05
3,RNF213,1.1551689,6.295671161514526e-06,4.0011592513009916e-05
3,TMBIM4,1.1409136,6.497890463709313e-06,4.119876195720836e-05
3,ELP2,1.697889,7.230685927069276e-06,4.5416023492718215e-05
3,EPHA4,3.9594586,7.795804978298573e-06,4.859510207758536e-05
3,NR4A2,1.3423499,6.999196442723723e-06,4.4068924597864856e-05
3,AC100810.1,2.0415628,7.765833814168043e-06,4.8424929325567295e-05
3,SNRPN,1.677052,1.046926103940681e-05,6.336437224084382e-05
3,NTN4,2.4275763,1.0927352855449024e-05,6.589491856644195e-05
3,ERGIC3,1.050592,1.1396120707419851e-05,6.8380496545316e-05
3,RTN1,3.4311032,1.4359006566499883e-05,8.38819568259566e-05
3,CYBRD1,1.8111488,1.354144380927942e-05,7.96966727048078e-05
3,QDPR,1.804055,1.4119903311069257e-05,8.261829803736359e-05
3,AUTS2,1.7039067,1.4330395145490908e-05,8.374180296657437e-05
3,LRP1B,7.7184167,1.5767352617875308e-05,9.108183585220705e-05
3,SMIM19,1.2128496,1.381688218557167e-05,8.113334090633549e-05
3,TMEM181,1.9580119,1.6468531791911463e-05,9.449986571445999e-05
3,RETREG1,2.3985734,1.676471349204772e-05,9.604739616635556e-05
3,NPEPPS,1.4284381,1.617415625260561e-05,9.307301988103408e-05
3,PCM1,1.4756716,1.6796920765288545e-05,9.617112530397519e-05
3,MAGED2,1.101966,1.8316449904629067e-05,0.0001041148596491725
3,WWOX,2.9428747,2.3605188451276345e-05,0.00013077360973602883
3,SCUBE3,4.3991537,2.506403819086096e-05,0.00013801209607707673
3,LSM4,1.0280896,2.318826546113759e-05,0.00012873926126004322
3,FAM173A,1.3282841,2.709858793597432e-05,0.00014804584192748842
3,NTPCR,1.7168409,2.8347683959089392e-05,0.00015433013199203438
3,C5orf38,2.0521908,2.898073112178723e-05,0.00015747413460570658
3,CYSTM1,1.1436144,2.8302769484708588e-05,0.00015415994664943287
3,CHCHD10,1.0703647,2.8351042066170602e-05,0.00015433013199203438
3,MRPS33,1.1314586,3.225842588734509e-05,0.00017389598680321323
3,RCOR3,1.8087468,3.551881605078265e-05,0.00018981414462044136
3,AC027644.3,2.0774283,3.691740517577574e-05,0.00019641966645767152
3,PTPRT,2.7866237,3.921926279768097e-05,0.0002072675150826714
3,BCAS4,1.7056036,3.782870007970309e-05,0.0002005031714458415
3,SUCO,1.7000476,3.808548706140104e-05,0.00020174623727703584
3,METTL26,1.0359783,4.604168032049561e-05,0.00023907119426228127
3,LINC00467,1.9308832,5.383095807095543e-05,0.0002750264309335426
3,AGTR1,3.432998,5.68117370729802e-05,0.00028911464287532625
3,OLMALINC,2.9319487,6.281858441169638e-05,0.00031657283281368373
3,MB,1.8516518,6.738447964511725e-05,0.00033668094336467485
3,DNAJC12,1.8674783,7.03649386995227e-05,0.00034964507779776534
3,TCEAL1,1.4173672,6.899961521597365e-05,0.00034399230611109854
3,C1orf53,2.577187,7.358023255019512e-05,0.000364423190010215
3,TMEM14A,1.1715645,6.979765109168599e-05,0.00034749300229030265
3,HPN,2.2217834,7.417543843072082e-05,0.00036676982335888603
3,COA1,1.3345933,7.400492060560759e-05,0.00036602652000487004
3,SAYSD1,1.664184,7.598010706515283e-05,0.0003740606737561177
3,BTG2,1.1451743,7.420556301373736e-05,0.000366797946035188
3,YIPF6,1.2255489,7.662295397019924e-05,0.0003770207075509776
3,CNIH4,1.1242033,7.75719023370076e-05,0.0003810693424560804
3,JARID2,1.662005,7.986659804594981e-05,0.00039107018443515187
3,ABHD12,1.6129148,8.493522347851572e-05,0.000413432007517469
3,CYHR1,1.2190409,8.407838547266643e-05,0.0004099267080595077
3,TMEM9,1.3464671,9.063766495602143e-05,0.0004382472533096294
3,CPNE3,1.038745,8.990789701797688e-05,0.00043504277069684197
3,RRNAD1,2.157753,9.954906716837815e-05,0.0004767571837678179
3,PARP1,1.115295,9.791602366689843e-05,0.0004699295104606481
3,RAMP2,2.049742,0.00010134817320879229,0.00048460520594982267
3,SPINT1-AS1,1.3993747,0.00010299217899020516,0.0004915937028413896
3,CHST8,4.145883,0.00011350014487857738,0.0005356462187487561
3,AC004556.1,2.5705752,0.00011250586624954708,0.0005316459430410688
3,RTN3,1.0289747,0.00010701936778142897,0.0005084347036372503
3,HMOX1,1.7445414,0.00011381121974001917,0.0005367566409983025
3,ZNF90,2.066166,0.0001191985626086822,0.0005597700374112907
3,SEMA6A,3.352156,0.00012924594822737057,0.0006021180425385624
3,AL390294.1,3.637639,0.0001331992231556249,0.0006179939386081424
3,AL024508.2,3.3679178,0.00013514588831483546,0.000625584657171354
3,KCNS3,2.2930224,0.00013900737767781992,0.0006421474860259536
3,TMEM160,1.01942,0.0001481160825163394,0.0006802382132692385
3,LDLRAD3,2.0266151,0.00015619274730720376,0.0007144350064187945
3,QPRT,1.7378817,0.00016082983085655646,0.0007326871937513946
3,TULP4,1.5372517,0.00016753942250521755,0.0007605777890688902
3,MUC1,1.0561134,0.00017700450526428343,0.0007979509243784297
3,CMBL,1.7806704,0.00019148881813738,0.0008568545560050079
3,ST3GAL1,1.4874642,0.0002053024700085217,0.0009125840789221365
3,COL4A5,2.7417388,0.0002129131665836768,0.0009427154300591865
3,AC008915.2,2.9804397,0.00021555581224360523,0.0009525549021306269
3,MAP7,1.6823627,0.00021232376007674565,0.0009405652001249189
3,RAB34,1.2654225,0.00021298836991948572,0.0009428181151478676
3,TSPAN15,1.2896738,0.00022677375249684507,0.000995574669777261
3,VIPR2,5.414341,0.00024594255069203063,0.0010696258676570153
3,BLVRA,1.3303972,0.0002358049654714134,0.0010302329739938082
3,ACOX2,3.3122275,0.0002560942616478717,0.001108722398111051
3,HIGD1A,1.1779295,0.00026243683798637436,0.0011345558221271185
3,AL160408.3,27.633602,0.0002967645037207329,0.0012660508728985
3,HMGB3,1.4940863,0.0003209309877048164,0.001359868165994672
3,SCAMP3,1.2899014,0.0003192445091036312,0.0013543049886546976
3,SVIP,1.1449051,0.0003195964173568497,0.0013554806404837657
3,NFE2L2,1.0727425,0.0003221548896510526,0.001364735144824639
3,GSTO2,1.5092,0.00033410764410442566,0.001411083239674027
3,CD320,1.5174357,0.00034357436637911615,0.00144668351669088
3,SCCPDH,1.1691405,0.0003443289219797831,0.001448381243714287
3,NFIA,1.1171216,0.0003440075977509146,0.001447563618864125
3,ADCY1,3.5580907,0.0003651214866247509,0.0015271244088709876
3,POTEC,5.046924,0.0003970237298663012,0.0016461228616849136
3,OLFM1,2.6544678,0.0003922111526381864,0.0016276583250623637
3,MRPL23,1.1652256,0.0004144557072406904,0.0017125230465356725
3,POLR3K,1.1089615,0.0004148882838046766,0.0017135292596325753
3,KIAA0040,1.415723,0.0004232925034141581,0.0017442653351644564
3,CRB3,1.6428429,0.0004454931782815539,0.001825374060287009
3,LYRM2,1.2735467,0.0004526032271128448,0.001851995191393801
3,SYNPO2L,4.0297747,0.0005096183445573898,0.0020597216793292765
3,CHID1,1.2181581,0.000491749487148104,0.001996425620442902
3,RSBN1L,1.1092241,0.0004906773276559445,0.0019933903896054025
3,TSEN15,1.4402529,0.0005010299972536396,0.002028175694554874
3,WRB,1.5230108,0.0005084697008587965,0.002055707673823756
3,LONRF2,2.8349514,0.0005622347842372649,0.002248996780880374
3,PDLIM2,1.3821002,0.0005853600718394129,0.002332561446962638
3,SNRNP25,1.0637866,0.0005850966714429839,0.0023320244862020598
3,CREB3L4,1.2797934,0.0005993688777855799,0.0023831453493352063
3,GTF2H2C,2.999235,0.0006205210211683822,0.0024596948503650263
3,GPR160,1.3402044,0.0006826252343120211,0.0026766055856314096
3,SLC27A5,1.7447143,0.0006955538442469474,0.0027220001154284147
3,MAN2A1,1.6734657,0.0007033456147065296,0.0027489318580822043
3,AC092279.1,2.4739122,0.0007256296250835417,0.002823848908091318
3,PIAS3,1.7538964,0.0008379078063867385,0.0032084399675480373
3,KLHDC9,2.0657809,0.000858664814692631,0.0032789165991011842
3,NPNT,2.1129808,0.0009339426672804936,0.003529201319531688
3,SELENBP1,1.2998031,0.000988076003832753,0.003715053355415288
3,FLYWCH2,1.0994724,0.0010261441494384964,0.003842370377374845
3,KANSL1,1.07059,0.0010381591268376587,0.0038817472137347856
3,POU2F1,1.995353,0.001080329008659371,0.004020349813173561
3,GFRA1,1.3724059,0.0010788813371082763,0.004015786857856617
3,GOLT1A,3.184169,0.00114300761342067,0.004227565600586919
3,LACTB,1.515733,0.0011657077012594106,0.004302745571315279
3,LINC01811,27.050568,0.0012063527875873516,0.00443291242258178
3,IGFBP2,1.4604185,0.0011623743438453997,0.004293064329846284
3,DLG5,1.7135111,0.0011852942265187742,0.004365263804166157
3,SLC39A3,1.494049,0.0011848699976125523,0.004364588182630103
3,CERS2,1.0539207,0.0011831644948757766,0.004360077820413337
3,PYGL,2.1190686,0.0012302716274583817,0.004506189895117819
3,SULF2,1.7050853,0.0012786223266726834,0.004668194746343551
3,FAM215B,1.9222604,0.0012896871902882345,0.004703855070091514
3,CERS6,1.0174899,0.0012546232310254972,0.004587967582973409
3,C5AR2,2.858691,0.0013033906151929573,0.004748103231833348
3,AC016831.5,1.8159465,0.0012998068941337893,0.004737904598826302
3,FKBP10,1.5608815,0.0013329672834252828,0.004844165586738192
3,KCTD3,1.4939603,0.0013516317377024107,0.00490020570186632
3,AHI1,1.2770418,0.001353000251594811,0.004904186274876853
3,PHLDB3,2.338228,0.0014121118107997578,0.005085903197768172
3,UHMK1,1.0673414,0.001481411065674731,0.005307023396736333
3,SETD9,2.0339139,0.001542923768067572,0.0054991307793474005
3,CBX1,1.0757767,0.0015515885677061798,0.005527839223036541
3,MRPL32,1.0022632,0.0015642923828691946,0.005565442202997034
3,RAB30-AS1,1.3722907,0.0016316153429112655,0.005785659491579129
3,KRTCAP3,1.2326884,0.001637023799908421,0.005802567544180671
3,AL035661.1,2.331413,0.0017860653951655692,0.006270774243301622
3,AC068888.1,2.2225974,0.0018649533083680157,0.006522478993013124
3,SPAG6,5.6300883,0.0018893496686500104,0.006593808518216932
3,GCLC,1.7771178,0.0018907436218567704,0.006597403201808985
3,CLSTN2,2.0052052,0.0020453606919901943,0.00706618129668501
3,ARHGAP35,1.4427718,0.0020742237263467788,0.007157710543972598
3,PIGP,1.0886973,0.0021696041732460563,0.007442924838840134
3,PGM2L1,1.548878,0.0021862376743614523,0.007491480212315698
3,CERS4,1.324636,0.002190429497947565,0.0075015899318525425
3,ACBD6,1.1079504,0.0021915102872820894,0.007503873626286822
3,SFXN5,1.9897783,0.0023098417960432794,0.007863186579880159
3,CTSF,1.2265315,0.0023007411391349087,0.007840860054352038
3,DCLK1,2.2200212,0.0023310146447296245,0.007923176910747029
3,BPIFB2,3.3826113,0.002402847104581653,0.00812922909009922
3,TOLLIP-AS1,3.0186718,0.0025132865363335305,0.00846474732835084
3,TMEM50B,1.1095335,0.002488354801140034,0.00838968954982458
3,POGZ,1.0600613,0.002488628052595949,0.00838968954982458
3,IMMP1L,1.080102,0.00254362782497062,0.008537000848591452
3,ZNF281,1.1358777,0.0025914559573693933,0.008667033605024906
3,FGF12,4.318564,0.002815913572166236,0.009311212207708383
3,NTRK2,1.715324,0.0028033292547917045,0.009274675926557625
3,NT5C3B,1.2218841,0.0029197119406236967,0.009610608016648946
3,TM7SF2,1.6268647,0.0029989091235952513,0.009839135870300655
3,LRRC61,1.9661043,0.0030386033222912635,0.009954954350835665
3,AC093297.2,2.7214603,0.003060369018232381,0.01001721003855153
3,EFR3B,3.8884258,0.0031948359739649135,0.010404741591818539
3,DUSP14,1.540161,0.0031555560663590588,0.010295314041556994
3,EDEM3,1.4265139,0.00315365411160476,0.010290960950685775
3,LOXL1-AS1,2.9005272,0.0032079715436190014,0.010443767990513945
3,SLC25A48,5.418173,0.003281853004874061,0.010663228073015254
3,MIRLET7BHG,1.5841664,0.0033287635981552426,0.010800160684403093
3,LYRM4,1.0881531,0.00343835153563631,0.011111962611246102
3,ITGB8,2.0149531,0.0036137986075104405,0.011604486688811647
3,GADD45G,1.1147984,0.003552726267919449,0.011432676914357509
3,MARCH6,1.0102032,0.0035721263770065676,0.011488987728175666
3,AL021395.1,5.1335406,0.003664109946159867,0.011744879150387863
3,MINDY2,1.1159989,0.0035885174617156504,0.011539658688756359
3,SLC4A8,2.458546,0.0036871225585523586,0.011800224332429133
3,ZDHHC4,1.0628093,0.0036446593486444095,0.011695298285161483
3,CCDC57,1.1307088,0.0036812074146453703,0.011787536973198487
3,AL353194.1,2.9249206,0.0038251922569508853,0.012171188352071038
3,CPSF4,1.6653099,0.0038807893461092952,0.012328613472997404
3,C16orf45,1.964241,0.004294904246366648,0.013462515869598518
3,TPMT,1.1730536,0.004349263096693126,0.013607023153910302
3,NET1,1.0356195,0.0044338782427303615,0.01384307800654035
3,FAM104B,1.1982545,0.004447830990517736,0.013881858189585915
3,WIPF2,1.2422297,0.004518918387217345,0.014072227040901704
3,MOCS2,1.1719496,0.004685001975917497,0.014519581264738667
3,NAV1,1.4432878,0.004751510529528646,0.014679861721909779
3,ITPK1,1.7944413,0.0048120774912723705,0.014841841061127405
3,HDDC3,1.2105199,0.004869213869988445,0.014994842879098969
3,MLLT3,1.5514671,0.0050921935649837526,0.015586996412100722
3,HDGFL3,1.3357679,0.005087661542124171,0.015575754226327454
3,AIG1,1.0419002,0.005136230418278847,0.01569264264152042
3,HIST1H2AC,1.0002688,0.00514989318519595,0.01572908403842409
3,LINC02224,26.817837,0.005294157082932671,0.016080292466876762
3,SYT1,2.3828096,0.0054339115400120356,0.016449651717735166
3,COQ7,1.1705056,0.005548193587286452,0.016745272253869715
3,SLC16A6,2.3289297,0.005618537960113263,0.01690691195268478
3,LRRN2,3.3315392,0.00565572766352125,0.01699624923021381
3,MIF4GD,1.3505522,0.005641256366299639,0.016958383773119992
3,ISG20L2,1.1183277,0.005688675928532622,0.01707544768281352
3,B3GALNT2,1.6370033,0.00579750388485605,0.01735326171082986
3,ABHD14A,1.687161,0.0058137372188256055,0.017387496216078494
3,CCDC170,1.672077,0.0058418425687517764,0.017451397535227994
3,AP002387.2,1.6118286,0.005846422823161622,0.017456449763704616
3,PPP1R9A,2.1351216,0.0059777887444994625,0.017787159647331213
3,HIPK2,1.0790536,0.005963388524006115,0.017753053666391665
3,ANKRD30B,2.3121367,0.00607981056502994,0.018033137471681917
3,NXNL2,3.0793931,0.006207356516564944,0.018343780824221185
3,SLC25A45,1.6224619,0.00617267954574793,0.018250230325521567
3,HIST2H2BE,1.2374728,0.0061421922186262684,0.01817491321368566
3,ZBTB18,1.562787,0.0062744568907134,0.01851490803483018
3,SMYD3,1.3726385,0.006297070741647517,0.018575590127558102
3,ENC1,1.6132197,0.006313236850097884,0.018614190693188738
3,PAM,1.1922542,0.006294925002543556,0.01857228279965935
3,TCEA2,1.1682894,0.006437846434018416,0.01893846840464976
3,HPX,2.798203,0.006631334303754891,0.01942569439627746
3,KHDC4,1.2072366,0.006719365729248881,0.019648643744812788
3,LRP5,1.8741618,0.006955466262711935,0.02025446933254917
3,KCNK15,1.5118182,0.006876741731924891,0.020044170666441954
3,GPD2,1.3065145,0.007118036972078705,0.02067435606359088
3,ZSWIM7,1.0142097,0.0073579189064620475,0.02129602363363205
3,RND1,1.6164243,0.0074014751284412995,0.021408415454484672
3,ARHGEF35,1.3490652,0.007655299667685891,0.02205574850116201
3,IFT22,1.0579975,0.007659016547840161,0.02206181359648794
3,CELSR1,1.6926479,0.008052775981549213,0.02304225259945424
3,CDK7,1.5967716,0.008083184412120126,0.023124702549007815
3,LINC02197,5.1911635,0.008223924307330498,0.023454228432816228
3,DHRS11,2.4142756,0.008448940095827452,0.023994036834883943
3,CYP2B6,4.560916,0.008557787781429845,0.024246173665829762
3,SLC30A1,1.6084667,0.00855250700751343,0.024234999925777073
3,INSM1,6.0308185,0.008905797547249128,0.025087085025483288
3,FAH,1.1511375,0.00894566891054448,0.02517201805983232
3,RAB17,1.4004093,0.009062536133235802,0.02544162807606712
3,KDELR3,1.332773,0.009077801695613771,0.025476592558660915
3,GSTA4,1.4250376,0.00914510711398796,0.02562580872704587
3,CCDC88C,1.5110844,0.009140841578174172,0.025619336468231328
3,SKAP1,1.4380285,0.009131158056087952,0.025603821771974043
3,NAV2,1.6977077,0.00931058680247184,0.026028328656744197
3,STC1,1.1430131,0.009161022008501657,0.025666436777142122
3,RARA-AS1,2.1140325,0.009370606479982654,0.026156603582175173
3,JPT2,1.021713,0.009419496136065924,0.02626880099361031
3,MAP2K7,1.1334834,0.009505460949227974,0.026466861416244415
3,MFSD3,1.3916397,0.009711986732735782,0.026972450360701936
3,OCEL1,1.1603384,0.00968019916125106,0.02688828841495525
3,ADAM28,1.9625264,0.009831882763354574,0.02726365899515502
3,COX7A1,1.3895074,0.00986314529478562,0.02734616622186891
3,PNPLA4,1.1062958,0.009958432349980987,0.027559771482153488
3,BEX2,1.2529801,0.010035115609272284,0.027729439709765158
3,MPV17L,2.0131423,0.010168591066605578,0.028025855293349448
3,NNT-AS1,1.3551348,0.010198914320051468,0.028088076554173953
3,TNRC6C,1.1321105,0.010327925684620837,0.028383006198472092
3,CD302,1.5564246,0.010993262209858464,0.02989421903361902
3,TMEM216,1.3215097,0.011151951819165003,0.030225991421352277
3,ZDHHC24,1.1305801,0.01118472334651958,0.030296694575965396
3,TP53I13,1.0938963,0.011202395710904495,0.030326437731715318
3,FAM214A,1.1098672,0.011253760579827764,0.030433674180298055
3,MIPOL1,2.0781374,0.011419722698797829,0.030818120196681294
3,TMPRSS6,5.020057,0.011597705468118953,0.031237980240801228
3,ECSIT,1.1009172,0.011516577508313612,0.031042527954379305
3,MTMR4,1.5269812,0.011696342776485584,0.03144758313695553
3,AL445524.1,1.2493752,0.011716232260080133,0.031487048506815794
3,LINC00513,1.8332957,0.011873030686771733,0.03185648716091048
3,RTL6,1.808789,0.012045899461445327,0.032229670780460434
3,MBOAT7,1.072903,0.012007482891520972,0.03215685769691403
3,TRIM9,4.476853,0.012185896761564294,0.03251306308461525
3,ITPA,1.0036979,0.012038065179776044,0.03221346435101865
3,EHF,1.2969716,0.012109633207539284,0.03235760337927793
3,F12,1.4451982,0.012600453571545517,0.033407696634694395
3,ABCC8,3.26489,0.012689957964039286,0.03361058854677676
3,CPLX1,2.7250674,0.013067044938866759,0.034458295549438134
3,ENDOV,1.1110033,0.013107297889981372,0.03454156958284059
3,HIST1H2BD,1.3656813,0.013405903273688001,0.03521866791915107
3,PIGH,1.2519475,0.013560182084621243,0.03555698259047147
3,COL4A6,4.376695,0.013795255068509807,0.036105484930245055
3,SLC22A18,1.1894426,0.014339289510145129,0.03729779035017947
3,FAM104A,1.0144664,0.014408873047210207,0.03743580933449612
3,MEX3A,1.4099224,0.014566029558363355,0.03780758647486859
3,RASGRP1,1.4457023,0.014952083450578654,0.03866425345344355
3,TUSC3,1.0743077,0.01500702590437979,0.03877866836332038
3,SYBU,1.9842173,0.01545344807584122,0.039722724513722885
3,SH2D3A,1.5387597,0.01544182558307233,0.03969847856252334
3,BEST1,1.476051,0.01550844985719766,0.03983021685483451
3,DHFR,1.3669043,0.015545004548121452,0.03989544313856272
3,BOLA1,1.1476927,0.015545968625693476,0.03989544313856272
3,URB1-AS1,1.5088542,0.015826977097134848,0.04049909850928337
3,AL392172.1,1.5178449,0.01599823692464302,0.04086810044151692
3,OCLN,1.2876464,0.01652421248417923,0.04200454350031088
3,SDK1,3.6895115,0.016759951494011126,0.042454952589706496
3,ATP5S,1.2499852,0.01718368234467606,0.04334659196520219
3,KMT5C,1.3913893,0.01720705854030852,0.04338744612048582
3,RASSF10,2.243251,0.017570916977538337,0.04412499500875348
3,F7,3.6335948,0.018093146090467405,0.04524409700398712
3,PANX2,4.1630683,0.018305216637965253,0.04567359421836148
3,MUM1,1.0317602,0.01828277236660699,0.0456238731676053
3,ENPP5,1.6314207,0.01842260014414172,0.04590960583074745
3,POLB,1.3192161,0.01857776370489932,0.04619466703411659
3,NDST1-AS1,4.150138,0.01882649395865862,0.04666591767928412
3,SIX4,1.971257,0.01887966252962551,0.04677212555344015
3,HOXB-AS1,2.0685983,0.01901010635916302,0.047037428060680876
3,SNAP47,1.1904886,0.019384188138012654,0.04778691396406302
3,EHMT2,1.1372248,0.01972652863035503,0.0484332635083903
4,MTCO2P12,7.7702756,1.9827924360923538e-55,3.5237331852005977e-53
4,H3-3B,6.4546003,5.317511578823252e-47,7.1400394362466e-45
4,HLA-C,2.9118834,3.448156675463544e-45,4.223292976765383e-43
4,HLA-B,2.9797125,6.623049362757757e-49,9.453229590449595e-47
4,B2M,2.4827905,1.73539807769766e-55,3.1146099954876717e-53
4,HLA-A,2.8261414,3.8860702046439202e-31,2.5898086249845714e-29
4,RAC2,5.5798554,4.9996697419851544e-26,2.3540003483886983e-24
4,HLA-E,3.1427917,1.0977583644822733e-26,5.466776338728068e-25
4,LIMD2,5.072858,1.404605722880735e-23,5.658063986368686e-22
4,H3-3A,5.442275,4.955378703441066e-24,2.0555183010818355e-22
4,CD52,5.502739,2.0911533790026214e-22,7.596460380998101e-21
4,IFITM1,4.401342,1.1101364237092881e-21,3.811258134958005e-20
