gene	logFC	pvals	adj_pvals	cluster
SOD3	2.1918883	1.8232278076380348e-32	3.9592351957394894e-32	4
SULF1	1.6183999	1.1402331680202865e-30	2.4337954493495976e-30	4
SRPX	1.22183	9.817551792876892e-29	2.045323290182686e-28	4
MT1A	1.5887744	3.90421390702827e-23	7.508103667362058e-23	4
VWA1	1.0256271	7.27468376743625e-19	1.3119357560750677e-18	4
PCP4	2.119588	1.5030008337435075e-16	2.61391449346697e-16	4
MATN3	1.2008396	2.786626958047535e-16	4.816986962917087e-16	4
LY6H	1.1548889	5.54801591465103e-14	9.262130074542622e-14	4
CYP1B1	1.3820184	5.256006387377042e-13	8.574235542213771e-13	4
MIA	1.1629122	1.5822861347998297e-12	2.558263758770945e-12	4
NDNF	1.5076844	3.2259896849378075e-12	5.1864785931476e-12	4
LECT1	1.4627724	6.951556415068172e-11	1.0912961405130568e-10	4
MT1G	1.3871679	6.374301554180129e-09	9.492630758272716e-09	4
OLFM4	2.8417537	6.90696741575258e-06	9.39723457925521e-06	4
PRELP	1.393808	0.007498043191505428	0.008894475909259108	4
B2M	4.151238	0.0	0.0	5
CCL5	8.104681	0.0	0.0	5
CXCR4	6.9957504	0.0	0.0	5
MTRNR2L8	3.8029711	0.0	0.0	5
HLA-C	4.326717	0.0	0.0	5
ARHGDIB	5.729176	0.0	0.0	5
MTRNR2L1	3.2522948	0.0	0.0	5
PTPRC	6.1379495	0.0	0.0	5
NKG7	11.19666	0.0	0.0	5
SRGN	4.68023	0.0	0.0	5
TMSB4X	2.4002798	0.0	0.0	5
CST7	7.609219	0.0	0.0	5
TNFAIP3	4.1121716	0.0	0.0	5
LCP1	5.6031866	6e-323	1.21e-321	5
IL2RG	6.4843984	4.927930767759987e-290	9.21108554721493e-289	5
LAPTM5	4.269748	2.763250899034744e-292	5.263335045780465e-291	5
PTPRCAP	6.803966	3.3368704104492743e-276	5.958697161516561e-275	5
STK17B	3.85794	2.031091608235785e-275	3.5948524039571414e-274	5
CORO1A	5.393981	5.59211611952581e-266	9.320193532543017e-265	5
GZMA	7.9703994	7.614182143809069e-262	1.2380783973673284e-260	5
RAC2	5.2930236	6.788548111051837e-259	1.0949271146857801e-257	5
IL32	5.554969	3.7655397700790176e-252	5.929983889888217e-251	5
HLA-F	4.464097	7.117462145035763e-245	1.0949941761593481e-243	5
CREM	3.910053	8.503068192133222e-245	1.2981783499440032e-243	5
CD8A	9.634129	4.047781419727136e-239	6.041464805562889e-238	5
PRF1	9.670173	9.16306375965008e-239	1.3574909273555672e-237	5
CD3D	7.112273	1.5310399513072244e-233	2.1716878741946447e-232	5
CD53	4.9398985	1.1287644379614248e-235	1.6358904897991662e-234	5
CTSW	7.980621	3.1039101004208328e-229	4.31098625058449e-228	5
GZMH	9.258901	2.003474843193134e-226	2.763413576818116e-225	5
CYTIP	5.621117	5.427353642247781e-224	7.384154615303105e-223	5
KLRK1	9.942405	2.9191351769157103e-218	3.695107818880646e-217	5
RGS1	5.2399025	7.497415980034664e-223	1.0063645610784785e-221	5
LSP1	4.9421144	1.2455042332790775e-214	1.5472102276758726e-213	5
CD3E	6.304384	3.2540006827274555e-213	4.0172847934906855e-212	5
FAM46C	3.9549243	2.3404625361101505e-210	2.8369242861941215e-209	5
SELPLG	5.316351	6.837232258934127e-207	8.091399122998967e-206	5
IFITM1	3.9788702	3.028432307219833e-211	3.715867861619427e-210	5
EZR	3.1201773	3.047007263123296e-208	3.671093088100356e-207	5
ZAP70	6.7145514	6.0248426633792174e-198	6.807731823027365e-197	5
TUBA4A	5.453046	2.331474350590163e-197	2.6196341017867e-196	5
SLA	5.4822717	2.3761970720950622e-197	2.654968795636941e-196	5
ITGAL	6.0082045	1.0996234798213716e-195	1.215053568863394e-194	5
CD97	4.8686395	3.0900922788154454e-193	3.35879595523418e-192	5
CD52	5.6204796	1.4211784198319697e-191	1.5364091025210485e-190	5
CD44	3.3479304	1.6398014780313995e-193	1.7921327628758466e-192	5
CD96	6.2437205	4.786548097896883e-189	5.1468259117170785e-188	5
STAT4	6.267624	1.412643177391043e-187	1.4948605051757068e-186	5
ARHGAP9	5.6154604	3.898107806729131e-184	4.018667841988795e-183	5
CDC42SE2	3.666576	3.576234271741286e-185	3.7447479285249066e-184	5
CD2	6.443511	8.166064957414906e-184	8.332719344300924e-183	5
ITGB2	4.046342	6.751065942303068e-182	6.784990896787002e-181	5
DUSP2	3.3330843	2.965528426809023e-181	2.9507745540388287e-180	5
CD74	3.0662045	4.779159103380917e-186	5.0306937930325444e-185	5
CD247	7.085377	9.773131432660375e-167	9.091285053637559e-166	5
EMB	4.3274064	4.979022565132151e-166	4.610206078826065e-165	5
LCK	6.29322	3.0960888228896953e-165	2.8535380856126223e-164	5
SYTL3	5.4686	6.8793685480872115e-165	6.282528354417545e-164	5
IL2RB	6.4471974	9.250944586560003e-163	8.334184312216219e-162	5
DDIT4	3.4002094	1.2616484981870146e-163	1.1469531801700134e-162	5
TNFRSF1B	4.1349745	3.8500640472566614e-162	3.4529722396920728e-161	5
CD37	3.9098606	8.661414759801626e-160	7.699035342045889e-159	5
AOAH	4.9201417	4.410917673163656e-158	3.8862710776772304e-157	5
GZMB	9.702541	5.826869958705278e-157	5.066843442352416e-156	5
SLA2	7.449786	2.0720204553223215e-154	1.755949538408747e-153	5
SERPINB9	3.6500566	2.816456395157037e-154	2.3667700799638967e-153	5
FYB	4.1835427	6.509300045447995e-153	5.379586814419831e-152	5
APOBEC3G	4.9238524	3.772910626858658e-151	3.092549694146441e-150	5
YPEL5	2.8465881	1.3901600774942196e-149	1.1348245530565058e-148	5
CCL4	4.7154436	2.113763305183013e-149	1.7046478267604943e-148	5
HCLS1	3.6669264	2.67083078517111e-147	2.1452456105792047e-146	5
CLEC2D	5.028451	8.896819629288556e-145	7.033058995485025e-144	5
FLJ43663	4.249886	7.762782062864031e-142	6.064673486612524e-141	5
CD3G	6.260785	5.264262005695792e-141	4.080823260229296e-140	5
PDE4B	3.4279397	7.473574947779231e-141	5.771100345775467e-140	5
HCST	4.494792	7.285124543517343e-139	5.582470914572677e-138	5
KLRD1	8.056045	2.456830745330097e-137	1.8754433170458755e-136	5
GNLY	11.339459	1.5053978839787346e-130	1.0988305722472515e-129	5
GNG2	4.255098	2.041267028349333e-129	1.4738390096385076e-128	5
HSPA8	1.5543243	9.046696050219461e-132	6.676528450346465e-131	5
TARP	8.710577	2.1669606488557632e-128	1.5368515240111797e-127	5
SAMSN1	4.1439247	1.7032592240416886e-128	1.212284145225401e-127	5
CD48	4.961384	7.817442957749225e-128	5.505241519541708e-127	5
SPOCK2	4.82329	2.523102010417602e-124	1.746091356690382e-123	5
ARL4C	3.6678085	6.161418137792496e-122	4.191440910062923e-121	5
ISG20	4.156798	1.0486040338204956e-118	6.94439757497017e-118	5
ANKRD44	3.70986	9.703763931095789e-119	6.447683675146704e-118	5
CD8B	8.446252	3.35916870092728e-118	2.2027335743785443e-117	5
PRKCH	3.579498	1.277549425852805e-118	8.43266947757627e-118	5
RASSF5	4.3548985	2.005082491487561e-118	1.3191332180839218e-117	5
BIN2	5.0264525	1.758972493274957e-117	1.1421899306980241e-116	5
RHOF	4.2187	1.0169684146004342e-116	6.5399898045044e-116	5
RARRES3	4.3732643	1.0273507243096291e-116	6.585581566087366e-116	5
RNF19A	3.0723352	3.760766807170373e-115	2.3727235376469227e-114	5
GZMM	6.876451	7.80502239399992e-111	4.847839996273242e-110	5
CD69	4.6407285	3.024400179022562e-110	1.861169340936961e-109	5
SLC2A3	2.6104262	2.397864121406937e-110	1.4801630379055166e-109	5
S100A4	2.6090205	1.1676954185931491e-109	7.120094015811884e-109	5
PIK3R1	3.7717178	3.414669618550265e-108	2.069496738515312e-107	5
PTPN22	5.5362606	2.5075955703745782e-107	1.515163486631165e-106	5
PYHIN1	6.6008162	1.2198241465152348e-105	7.282532218001402e-105	5
ITK	5.497102	4.953970938458843e-105	2.948792225273121e-104	5
EVI2B	3.994412	1.413708112340603e-104	8.365136759411852e-104	5
P2RY8	5.443496	4.523662342855598e-102	2.5998059441698838e-101	5
RHOH	4.4944687	1.4139268842338467e-101	8.079582195621982e-101	5
PTGER4	3.3729982	1.2471886965932375e-101	7.147213160992766e-101	5
ARHGAP15	3.7964196	1.2954648266540146e-99	7.319010320079179e-99	5
TRIM22	3.2377577	1.2144946211337488e-98	6.823003489515444e-98	5
PVRIG	5.5121503	9.447860098549945e-97	5.2198122091436164e-96	5
SEPT1	5.28181	9.584039245752142e-96	5.237179915711553e-95	5
TAP1	3.0005834	3.1250982988840666e-95	1.7030508440785105e-94	5
SAMD3	7.229512	1.6330803428333262e-94	8.827461312612574e-94	5
ZNF331	2.5545654	1.2970629776644362e-94	7.049255313393676e-94	5
PSMB9	3.5083416	1.2679917426752154e-93	6.817159906855996e-93	5
UCP2	3.326092	2.1645683946099816e-92	1.1483121456816878e-91	5
PTPN7	5.3239903	2.2831803019433389e-91	1.2048444865136353e-90	5
APOBEC3C	3.564364	6.374436776186474e-91	3.3374014535007717e-90	5
IL10RA	3.730188	7.332625240607289e-91	3.8290471230325267e-90	5
AIM1	4.5914607	4.856373483253661e-89	2.5162556908050056e-88	5
GZMK	6.68616	3.0575409431532556e-88	1.5679697144375669e-87	5
SKAP1	5.023402	4.3666095118191373e-88	2.2278619958260903e-87	5
PSMB8	2.9200718	3.257811616954537e-87	1.6495248693440694e-86	5
CLEC2B	3.30962	9.409520250594788e-87	4.704760125297394e-86	5
C16orf54	5.261235	1.720447592933367e-86	8.580785999667665e-86	5
TBC1D10C	5.2523046	2.990445048217554e-86	1.487783606078385e-85	5
EVI2A	3.5048203	3.0404505088970632e-86	1.5089084411399816e-85	5
SASH3	4.54737	5.030531456772282e-86	2.4842130650727314e-85	5
TC2N	3.7634394	6.662626549332508e-86	3.274017960359955e-85	5
IL21R	6.1721997	1.4098944556741996e-85	6.911247331736273e-85	5
LAT	4.5612073	4.063741202532428e-85	1.9871595122407962e-84	5
GIMAP7	4.4850473	5.265191315234002e-85	2.5683860074312204e-84	5
ABI3	4.3467546	8.386787093325645e-85	4.081161602591555e-84	5
SH2D1A	6.4652576	1.0138597667579188e-84	4.90973252667273e-84	5
FGFBP2	10.056105	2.0988796636904166e-84	1.011508271658032e-83	5
SLC9A3R1	3.5667133	4.440810668137855e-82	2.089793255594285e-81	5
ICAM3	3.8600302	4.880708327142268e-81	2.2753884975022226e-80	5
PIK3IP1	2.8817868	3.926227068259389e-81	1.838982233376763e-80	5
LIME1	4.2979255	1.2989437028531451e-80	6.013628253949746e-80	5
PLAC8	5.117369	1.9506563841149105e-80	9.009960203764021e-80	5
CD5	5.191465	3.2890406944453086e-80	1.512202618135774e-79	5
GPR65	4.310491	3.0126049985419587e-80	1.388297234351133e-79	5
DOK2	4.2822347	4.951365093135037e-80	2.2660709808398338e-79	5
SP100	2.3730605	4.9048353795223066e-79	2.229470627055594e-78	5
HOPX	3.7575777	1.1185422621321001e-77	5.027156234301574e-77	5
LPXN	3.4998827	1.2957069513227e-77	5.7973465383565996e-77	5
HCP5	4.512354	3.312120996539171e-76	1.4687897989087232e-75	5
ANKRD36BP1	2.3482614	9.919591101453393e-76	4.379510420067723e-75	5
ALOX5AP	3.358606	3.614794702176109e-75	1.5889207482092786e-74	5
CCNH	2.1618497	3.588723667648328e-74	1.5671282391477414e-73	5
DUSP4	3.1419997	2.005658030808485e-73	8.720252307862978e-73	5
FAM65B	4.7173533	3.300572903446708e-72	1.4257334356141286e-71	5
SLAMF7	5.763284	6.9310125290199e-72	2.9810806576429676e-71	5
BIRC3	2.8012197	6.146548467695243e-72	2.6493743395238114e-71	5
BTN3A1	3.9684885	3.0122949381136524e-71	1.2818276332398522e-70	5
KLRB1	5.882864	3.4671496062829918e-71	1.4722503636021198e-70	5
FAIM3	4.7901993	7.029343309458292e-71	2.97853530061792e-70	5
KLRC4	9.112156	1.711943868280492e-70	7.177961711867892e-70	5
PSTPIP1	4.9593344	5.769713707143543e-70	2.4040473779764764e-69	5
OASL	5.659122	6.75712282592302e-70	2.809614480633272e-69	5
CD55	2.2821646	4.83107817104467e-70	2.017151637179403e-69	5
TAGAP	3.7618802	9.02597779555503e-70	3.7452190023049915e-69	5
CASP8	3.7124622	1.1374338044277468e-69	4.709870825787772e-69	5
S1PR5	8.828821	3.2789503810495e-69	1.3493622967281892e-68	5
ARID5A	2.3441944	1.9280927410453597e-69	7.967325376220495e-69	5
ZBTB1	2.7102895	6.048223286813569e-69	2.4787800355793317e-68	5
IDI1	2.2371423	7.069244345910247e-69	2.8854058554735702e-68	5
RGS2	2.5585618	1.1849803042505262e-67	4.797491110326017e-67	5
GIMAP4	3.7200043	3.495934289807904e-66	1.3983737159231615e-65	5
GLIPR2	3.6231663	2.868305498666519e-65	1.140479323525455e-64	5
MYO1G	4.435327	4.672591442925215e-65	1.854202953541752e-64	5
GBP2	3.3648791	8.314108482550426e-65	3.29271623071304e-64	5
GPR132	3.9362566	2.242767258035502e-64	8.847208118483243e-64	5
OSTF1	2.3730574	1.2841168902666627e-63	5.016081602604151e-63	5
THEMIS	6.188821	1.327742521246787e-61	5.126419000952845e-61	5
ANXA1	1.5965801	1.4754555321523468e-62	5.7299243967081425e-62	5
CXCR3	5.3848825	3.1151691590531335e-61	1.1912692768845634e-60	5
CD58	3.233968	3.4828038131855326e-61	1.329314432513562e-60	5
CD6	5.181259	1.3284963328557613e-60	5.04173181349435e-60	5
GIMAP5	3.965114	1.4340806162252683e-60	5.432123546307834e-60	5
SP140	5.059997	2.3596440856315186e-60	8.921149662122943e-60	5
LOC374443	3.3926368	2.97007774351652e-60	1.1207840541571774e-59	5
ARHGAP25	3.8603585	4.2037087199860753e-60	1.5833177853054896e-59	5
FCGR3A	3.443591	1.6468464248774188e-59	6.179536303479995e-59	5
HLA-DPA1	1.9341394	6.188283445262296e-60	2.3264223478429683e-59	5
GMFG	2.6569903	4.47475908932284e-59	1.672807136195454e-58	5
PRKCQ	5.733876	1.5412517189433135e-58	5.740229865710664e-58	5
IL7R	4.360991	2.040335698856058e-58	7.570818919688526e-58	5
COTL1	1.9476852	8.36718759400552e-58	3.093230164142521e-57	5
DUSP10	3.0631578	2.724445607370966e-57	1.003479045072179e-56	5
CCR5	5.02032	6.508160479060055e-57	2.3839415674212656e-56	5
C12orf75	3.5289795	1.7837966294768962e-56	6.522108334467628e-56	5
GPR171	5.397544	1.2409269099619016e-54	4.447766702372407e-54	5
CCND3	2.1425712	1.0830643552428701e-54	3.888920485611741e-54	5
GRAP2	4.902545	2.45751997439289e-54	8.792558047917316e-54	5
CTSC	2.2513473	4.448201200468707e-54	1.588643285881681e-53	5
P2RY10	5.0210557	7.134404547021756e-54	2.538934002498845e-53	5
S1PR1	3.5204096	1.6071009324162558e-52	5.688852858110641e-52	5
DENND2D	4.5022655	2.204844048569627e-52	7.77722768454895e-52	5
TRAF3IP3	4.5104313	2.189268370597957e-52	7.735930638155326e-52	5
TRAT1	4.927988	7.031677785948948e-52	2.4715914889099993e-51	5
TES	2.926428	1.492106773395499e-51	5.226293426954463e-51	5
SAMHD1	2.6415193	2.92261883516648e-51	1.0183340889081812e-50	5
F2R	2.8079443	5.431643388839554e-51	1.882718678973849e-50	5
TMEM71	5.14571	3.8050640960016543e-50	1.3166311750870778e-49	5
CXCR6	5.0407853	9.869121302304538e-50	3.409022902350445e-49	5
FERMT3	3.1472044	1.9299519718325697e-49	6.64355239873518e-49	5
HMGB2	1.7543004	4.8867665893913564e-49	1.6706894322705494e-48	5
KLRG1	5.2217407	7.502712031214025e-49	2.5606525703802134e-48	5
CASP4	2.349609	1.4829222853244617e-48	5.018349527324744e-48	5
BHLHE40	1.5484941	9.684174498681964e-49	3.293936904313593e-48	5
UPP1	2.8486922	1.8928286467006603e-48	6.394691373988718e-48	5
LOC100130231	5.7305226	4.4301723672165545e-48	1.4916405276823415e-47	5
TIGIT	5.511591	4.879984751448906e-48	1.6403310088903887e-47	5
DNAJB1	1.27613	6.880566946284727e-48	2.3089150826458816e-47	5
FASLG	8.04867	2.3276894156054167e-47	7.771917915210072e-47	5
PARP15	4.755614	3.3247369391344522e-47	1.1082456463781508e-46	5
ICOS	4.505484	4.0437394787169485e-47	1.3456703756129613e-46	5
CCL4L1	2.4721572	4.4128170068409866e-46	1.4492009874683044e-45	5
GBP5	4.817016	2.2872058510174683e-45	7.413957377690334e-45	5
IRF4	3.5650463	2.44997747020226e-45	7.928729677029968e-45	5
CASP3	2.7402503	8.747714068108203e-45	2.8218432477768396e-44	5
CCL4L2	2.3919096	8.785172157851284e-45	2.8293630138007357e-44	5
MCOLN2	5.2781353	2.487566606877124e-44	7.972969893836936e-44	5
CRTAM	6.737106	1.262619018593513e-43	4.021079677049404e-43	5
MFNG	3.4208682	4.823380836316188e-43	1.533666402644257e-42	5
GPR174	5.7482834	2.488042366737837e-41	7.824032599804518e-41	5
PDCD1	4.5579815	8.199405488479877e-41	2.566324096550822e-40	5
FCRL6	8.6629	1.5310532306942503e-40	4.769636232692368e-40	5
BTN3A3	3.691596	1.7899026287850868e-40	5.558703816102754e-40	5
STOM	1.5158159	5.636866416060271e-40	1.7370928863051684e-39	5
IFNGR1	1.774602	9.51322299342517e-40	2.9181665624003585e-39	5
ARHGEF3	2.605097	1.644639401404733e-39	5.0141445164778445e-39	5
MTFP1	3.741288	2.7010338856770492e-39	8.184951168718331e-39	5
ITGB7	5.1497254	7.118029192597141e-39	2.1537153381534466e-38	5
TNFSF14	5.0158744	9.500764469494812e-39	2.8659922984901396e-38	5
LY9	4.5076303	1.1295403190533346e-38	3.397113741513788e-38	5
ABRACL	2.2902434	1.0592786497612313e-38	3.190598342654311e-38	5
CD27	5.054946	1.659121126940049e-38	4.982345726546694e-38	5
CAMK4	4.9286118	2.1075293253144195e-38	6.319428261812352e-38	5
HSH2D	5.5062585	3.6574616011607874e-38	1.095048383581074e-37	5
ZNF683	7.7687626	6.744641886544981e-38	2.0163353920911752e-37	5
PATL2	5.7661133	1.0822286076106086e-37	3.2305331570465927e-37	5
SLAMF6	5.8532014	1.1607908754622245e-37	3.4598833843881503e-37	5
RUNX1-IT1	4.2540665	1.4532586527238485e-37	4.3251745616781205e-37	5
ITM2A	1.7679712	1.5442771508071648e-37	4.5892337319678e-37	5
LOC100507463	3.7800856	4.360796682137477e-37	1.2882708071307168e-36	5
KLRC4-KLRK1	9.564491	9.126829363322648e-37	2.68882900480094e-36	5
LRMP	3.6990883	9.128574471299191e-37	2.68882900480094e-36	5
CDC14A	3.5663579	9.336279202282173e-37	2.7459644712594624e-36	5
IL12RB1	4.4081893	1.8269337434168515e-36	5.3575769601667197e-36	5
PLEK	2.4638836	1.017942006918055e-35	2.950556541791464e-35	5
HLA-DPB1	1.1459208	5.1307917194372195e-36	1.5002314969114675e-35	5
ADRB2	2.282246	9.19355086071398e-35	2.6532614316634866e-34	5
KLRF1	7.73884	1.1772377304440428e-34	3.387734476097965e-34	5
HAVCR2	2.7754307	4.314533837383169e-34	1.2362561138633723e-33	5
KLRC3	10.359735	4.789088595864563e-34	1.3702685538954402e-33	5
XCL2	7.783285	6.144374769846118e-34	1.7555356485274625e-33	5
CD244	6.2451186	1.579383148544818e-33	4.493266425447562e-33	5
FKBP5	1.9022384	6.587306452060237e-33	1.8581964603837061e-32	5
CD300A	2.6872063	1.2994961907438393e-32	3.65027019871865e-32	5
PRDM1	1.6859167	2.3005380024005297e-32	6.453122026368948e-32	5
SIT1	4.9709287	3.006151678480106e-32	8.408815883860436e-32	5
KPNA2	1.7745668	4.5995159513588154e-32	1.2847809919996692e-31	5
HMGN4	2.0034735	5.402989558799574e-32	1.507110058242559e-31	5
CD28	3.3020272	7.006214392127818e-32	1.9515917526818434e-31	5
CD226	5.071253	1.5471059692946866e-31	4.303493655896208e-31	5
IFNG	5.9303775	3.700544367765499e-31	1.0265032920292647e-30	5
THEMIS2	2.3314996	7.820723367668974e-31	2.1604208197980593e-30	5
GPR183	1.9664699	1.0625229297169737e-30	2.927060412443454e-30	5
PRR5L	4.5222044	1.429326309057406e-30	3.932121895618724e-30	5
ADA	2.8319933	1.4600933581732272e-30	4.011245489486888e-30	5
XCL1	6.6209497	1.95260992885079e-30	5.356954537313553e-30	5
MAP3K8	1.9331555	2.7917083953583744e-30	7.648516151666779e-30	5
RGCC	2.0084953	8.184077017977674e-30	2.2330360212763096e-29	5
PPP2R2B	5.664231	8.030606379243493e-29	2.182229994359645e-28	5
GPR18	4.6147656	1.2007107111816107e-28	3.2583737074127836e-28	5
ACSL5	3.3911588	1.5808660636324405e-28	4.27261098279038e-28	5
CX3CR1	3.536077	2.1347181603262157e-28	5.753957305461498e-28	5
OAS2	3.2118769	1.1624957961603396e-27	3.124988699355752e-27	5
ANXA2R	4.4508915	1.6035201929818019e-27	4.3047521959243e-27	5
B3GNT2	2.3507707	1.8249140347563818e-27	4.892530924279844e-27	5
IL18RAP	5.4062824	2.1881295116441588e-27	5.858445814308324e-27	5
MST4	3.2939014	4.81611115549157e-27	1.2842963081310853e-26	5
SLFN12L	5.9899955	6.170976230706773e-27	1.643402458244147e-26	5
B3GNT7	4.3254557	1.2804434297350888e-26	3.405434653550768e-26	5
APOBEC3H	5.091334	1.473457079342364e-26	3.913564619767235e-26	5
DGKA	2.15333	1.9941946986246694e-26	5.289641110410264e-26	5
KLRC1	7.2066045	1.1987188896661954e-25	3.1586795511625705e-25	5
AMICA1	2.6167245	1.5607861342811481e-25	4.1073319323188107e-25	5
RCAN3	3.2966096	2.271717077662097e-25	5.962512014861147e-25	5
NT5C3	1.934467	5.995420534120763e-25	1.5674302049988921e-24	5
MPZL3	3.9746459	1.0657701135310351e-24	2.7610624702876555e-24	5
AREG	2.763549	1.4250168102282713e-24	3.686977516761374e-24	5
CASP1	2.296228	1.4427934531475373e-24	3.728148457745574e-24	5
TSTD1	2.2645729	1.6500863332856193e-24	4.258287311704824e-24	5
CD38	5.1360836	1.7894320819633353e-24	4.60600278497641e-24	5
SELL	3.218227	2.385938233552525e-24	6.133517309903663e-24	5
SP140L	3.365371	2.583793951998153e-24	6.62511269743116e-24	5
STAT1	1.4669743	2.6446982321106302e-24	6.772594704508657e-24	5
S1PR4	5.114595	3.0624218624466568e-24	7.832280978124441e-24	5
KLRC2	9.946329	3.3366673243211065e-24	8.522777329044972e-24	5
TXK	5.402189	3.4360795321672875e-24	8.765509010630835e-24	5
PIM2	1.9431984	5.777787179915276e-24	1.4701748549402737e-23	5
ABCB1	5.708453	6.60447297786283e-24	1.6783921163565004e-23	5
RPS6KA1	3.1015637	1.3140671603434985e-23	3.330968720769324e-23	5
RAB37	3.8104825	1.71336764691101e-23	4.3376396124329365e-23	5
APOL3	3.4655497	2.0146827746134566e-23	5.087582764175395e-23	5
JAKMIP1	5.6649737	2.3153161279754712e-23	5.839384938147468e-23	5
PDCL3	1.4360765	2.346811774829538e-23	5.911364672114705e-23	5
SH2D1B	8.18859	4.4975060225050925e-23	1.1271944918559127e-22	5
PCGF5	1.9657276	4.357753868315018e-23	1.0935392392258515e-22	5
PTPN6	1.9964279	8.11331058004461e-23	2.0283276450111525e-22	5
LAX1	3.9127712	8.562567255250117e-23	2.1379693521223762e-22	5
ZBED2	5.462265	1.0166271098568082e-22	2.535229700391043e-22	5
SCARNA17	3.5396533	1.1447766066011387e-22	2.851249331509685e-22	5
MCTP2	1.8084075	1.3660527030476437e-22	3.3981410523573226e-22	5
RASGEF1B	1.7221125	2.636408803963749e-22	6.517697908439429e-22	5
TNFAIP8	1.7681051	4.340283188309712e-22	1.0690352680565791e-21	5
PTGDR	5.9167438	9.54126466346813e-22	2.344291072105192e-21	5
CTSS	1.2284069	9.526980876692696e-22	2.343660732273726e-21	5
KIR2DL3	10.316748	1.4911534765966945e-21	3.6547879328350355e-21	5
IGFLR1	2.4070632	1.932170292759642e-21	4.7299150373553046e-21	5
ITGA1	2.5130334	2.5343573355908895e-21	6.1813593550997306e-21	5
SRSF10	1.3646195	3.910532524856477e-21	9.514677676049824e-21	5
LOC643733	4.5210733	6.248675694802789e-21	1.5185117119812368e-20	5
GCH1	2.9352825	2.404715243298374e-20	5.808490925841484e-20	5
FCRL3	5.8761945	2.9895436136009054e-20	7.212409200484694e-20	5
GPR114	6.0286508	4.232527787727721e-20	1.0198862139102942e-19	5
HLA-DRA	1.1887339	5.575257977677546e-20	1.3385973535840446e-19	5
ISG15	1.1854615	7.96732051948685e-20	1.9106284219392928e-19	5
