names	scores	logFC	pvals	adj_pvals	cluster
RARRES3	6.25985	1.6330254	6.0082103470656214e-09	5.0918204661485025e-08	0
TFF1	6.2316523	2.8971791	8.615003259065908e-09	7.073874898277451e-08	0
SLC40A1	5.8069596	2.1532059	6.121245796675592e-08	4.40127991426179e-07	0
TFAP2B	5.6950927	2.6219878	1.0666502209530552e-07	7.179002853226847e-07	0
GSTM3	5.4744687	1.5168314	2.4717003240795544e-07	1.5427251178165463e-06	0
AFMID	5.4546604	2.3698807	3.117889391353637e-07	1.913721146354101e-06	0
BTG2	5.2656384	1.2087957	5.856122294477218e-07	3.375721041824231e-06	0
TCEAL4	5.2572207	1.0624851	5.913119233065695e-07	3.4032672221460657e-06	0
SUSD3	5.0970387	1.8209195	1.3949058442077304e-06	7.5243461231351295e-06	0
GFRA1	5.002993	2.2766736	2.1718397216667895e-06	1.1176807481279649e-05	0
PGR	4.8206754	2.595173	4.6757513217469044e-06	2.25841844886991e-05	0
ZFP36	4.8010864	1.1273055	4.456533259233268e-06	2.1581769846483517e-05	0
CYP4X1	4.7557964	2.6546218	6.1116887469738295e-06	2.8804451428658547e-05	0
DEGS2	4.7195992	1.4831989	6.596149848228779e-06	3.089071443498776e-05	0
DUSP4	4.7128286	1.3574709	6.62475889024118e-06	3.098542291068502e-05	0
CLDN3	4.6088376	1.1860712	9.995061133432758e-06	4.559475418275808e-05	0
RND1	4.5689473	2.3036213	1.2879351493325799e-05	5.706139540508253e-05	0
SHROOM3	4.5587425	1.8490896	1.3204256471856552e-05	5.836091825778703e-05	0
KCNK6	4.55747	1.6966507	1.329759879417418e-05	5.870325871502222e-05	0
SCGB2A1	4.5525813	3.5396106	1.4199523358998721e-05	6.223871745136451e-05	0
ANO1	4.4994683	2.931799	1.741188760816315e-05	7.457285554400884e-05	0
C9orf116	4.469924	2.588983	1.9454155132258734e-05	8.243475139185324e-05	0
GADD45G	4.431246	1.69089	2.1924161982765968e-05	9.153647291109634e-05	0
SLC12A2	4.398764	1.5959277	2.459482342107918e-05	0.00010165310127616059	0
SLC2A10	4.3380203	2.1350455	3.222703954253532e-05	0.00012988707801477799	0
CRIP1	4.3303633	1.1030821	3.0074607684609915e-05	0.0001222504679808951	0
ERBB4	4.2281013	2.2480292	4.919980081039739e-05	0.00018971496546453387	0
BCAM	4.212187	1.3262008	4.95337295812752e-05	0.00019025689272641563	0
KRT15	4.1940813	1.7104669	5.408889220301718e-05	0.00020519348736154877	0
SEC14L2	4.140475	2.2935903	6.835952778012004e-05	0.00025695671937695175	0
INPP4B	4.0899444	1.9332007	8.190851775511737e-05	0.00030356266108842397	0
DHRS2	4.069795	2.2501986	8.867880550457756e-05	0.00032506764517799014	0
SLC39A6	4.0634813	1.0941552	8.583243381504789e-05	0.0003158872937715159	0
MAOB	3.9947271	2.0792718	0.00011711454496681346	0.0004168961884897647	0
AREG	3.9723222	1.598116	0.0001240311124735778	0.0004373183483213927	0
C16orf89	3.9707785	3.2431254	0.00013081216765082544	0.00045815256821781994	0
CAPN8	3.9650636	2.2294707	0.00013123247149761068	0.0004591893770678707	0
MUC1	3.9552093	1.1397899	0.00012922592736861754	0.00045302637725525783	0
ACADSB	3.9159207	2.2691057	0.00015829849216030158	0.0005446116653001064	0
INTS6	3.8809052	1.186821	0.0001725689569574845	0.000590956715438281	0
BPIFB1	3.8312364	5.391759	0.0002190611025494194	0.0007284324675004589	0
NPY1R	3.8141372	2.1449175	0.00022597430850241807	0.0007495287880757942	0
NTN4	3.7715092	1.9637111	0.00026336440335909887	0.0008598295119676284	0
CCDC74A	3.7673512	1.8175261	0.0002653892120213998	0.0008639763334088741	0
PDZK1	3.7620926	3.4693964	0.00027710199808984095	0.0008957934233962925	0
NEK10	3.676281	3.2026272	0.00037383250602979976	0.0011775883288832993	0
ANXA9	3.671905	2.3106241	0.00037554319296738626	0.0011809634876719082	0
ENPP1	3.6418169	1.5684628	0.0004079366252871164	0.0012730792486789655	0
RAB11FIP1	3.635186	1.1176167	0.0004143056968932797	0.0012918645991735597	0
MAPT	3.5934894	1.5820613	0.00048538363118623965	0.0014871413907405933	0
CHAD	3.58594	4.238621	0.0005119864137246924	0.001559595876927237	0
TMEM150C	3.4988844	1.9172825	0.0006746262055970158	0.0019973908891674466	0
GREB1	3.4720633	1.9846165	0.0007378192617292563	0.0021671241431554865	0
MSX2	3.4615571	3.1543796	0.0007773597852529653	0.0022634707695111953	0
AKR7A3	3.4368424	1.9837884	0.0008309643196571694	0.0024025142105893907	0
RASD1	3.4355888	1.1631423	0.000809603619808592	0.0023469192261264455	0
BAMBI	3.3408058	1.1721485	0.001120520138884145	0.003148533774279023	0
DNAJC12	3.1648138	1.463754	0.0019979911185690966	0.005330380637626579	0
BCL2	3.161958	1.228244	0.0019917160972576335	0.0053213239185588975	0
RSPH1	3.1441832	2.8882368	0.0021660524454512283	0.005725009861189048	0
DRC3	3.1142254	2.8820174	0.0023757606717598827	0.0062170224377852456	0
GDF15	3.108205	1.8424762	0.002387608735279673	0.006243605291477984	0
TTC36	3.0886183	1.6689651	0.0025295299576820695	0.006568245392575718	0
GSTO2	3.0753064	1.2253873	0.002632299945051661	0.0067921426654789716	0
LRG1	3.0746782	2.1055098	0.002666478620205844	0.0068611688730226975	0
OBP2B	3.0516467	2.6664681	0.0028652967317067644	0.007298805821911069	0
FRMD6	3.022456	1.3017317	0.0030854382135436127	0.007814046743689958	0
PEG10	3.0002954	1.7425234	0.003342992988607488	0.008380162206855269	0
SHROOM1	2.9991155	2.4101698	0.003371726429779126	0.008426310136830512	0
C19orf33	2.9866595	1.2237788	0.0034365191192718444	0.008545045858485508	0
LINC02584	2.9849987	27.002346	0.0035424956435717967	0.008761393174697315	0
RIC3	2.9798112	1.6586968	0.003520420854683838	0.00873017117990388	0
TNNT1	2.9772167	1.1695161	0.003535843375955323	0.008755030273786341	0
KIAA1217	2.9726195	1.2155035	0.0035990188920691207	0.008883349903938144	0
PRR15	2.9633355	1.6748526	0.003723592089452875	0.009178567558724733	0
ANKRD28	2.9256222	1.1852143	0.004148572503278841	0.010091491375651953	0
SPTSSB	2.9044218	1.9717578	0.00445989552018957	0.010728720017643531	0
CASD1	2.8844757	1.4695762	0.004700109218186705	0.01124071427909377	0
PCSK1N	2.8823686	1.6952155	0.004736933919115221	0.01130344107795633	0
AL121944.1	2.8720808	1.4292674	0.004867219418182133	0.011572957368200116	0
HMGCS2	2.8606694	3.2183566	0.005104122240063943	0.012081826827057187	0
PI15	2.842037	1.9648404	0.0053654209422495155	0.012563517352098834	0
P4HTM	2.8312604	1.2338281	0.005477103142827312	0.012800693303445236	0
LY6G6C	2.8086028	3.344744	0.00593664964181336	0.013701386899750385	0
PITX1	2.8046052	1.2366171	0.005936166325831278	0.013701386899750385	0
LINC00052	2.8018734	8.569874	0.006070254590590342	0.013966121240492723	0
TMC5	2.7906296	1.2025559	0.006152075326902209	0.014110439685228841	0
ARHGAP40	2.7329583	3.4098625	0.007374241963303304	0.016706207268182532	0
ZNF101	2.6979113	1.7337717	0.00805266237326777	0.018103240234786704	0
HDAC11	2.6969402	1.6499143	0.008089690212058508	0.018160027541650175	0
GAB2	2.6960745	2.307495	0.008152171583261477	0.01824486614182384	0
LRRC26	2.6949737	1.0287427	0.008057940706759912	0.018103240234786704	0
SERPINA3	2.6884818	2.8250442	0.008324490047137537	0.018574269760974156	0
SYT1	2.682865	2.3732092	0.008462908779967587	0.01882627811076474	0
LINC00623	2.6774797	1.0680665	0.008483477523888065	0.018860679573264982	0
MB	2.6667006	1.1609428	0.008776937261222166	0.019477947855985524	0
TMEM67	2.6626682	1.5817238	0.008905863090269679	0.019728515658601	0
PLA2R1	2.659091	1.8834711	0.00900989358950527	0.01991121818972606	0
PDK2	2.6563678	1.6676369	0.009060252468331436	0.019986646489841584	0
DYNLRB2	2.6520295	2.6483102	0.009229453808569201	0.020311394772283026	0
LRRC75A	2.6440177	1.5123601	0.009380759267072925	0.020570863793373566	0
FAM241A	2.625852	1.0253782	0.009787149553565938	0.021360612876802212	0
MRPS28	2.5976305	1.2525543	0.010650208355480322	0.022972866242556796	0
HRASLS2	2.5723405	1.7121549	0.011419459108562117	0.024475000815624724	0
NME5	2.5722632	2.5517502	0.011491745424222613	0.024583016312668363	0
MIR29B2CHG	2.5661383	1.2979507	0.011592294231612439	0.024759264269253158	0
CITED1	2.555957	2.4522042	0.011978155136532262	0.025467267554838146	0
MS4A7	2.530367	1.0068977	0.012684411278779664	0.02675165506569113	0
DCDC2	2.4957285	3.9260678	0.014129530931016548	0.02933068358994727	0
CYP4Z1	2.4876957	1.9722873	0.014372855312115181	0.029735232719554874	0
GLI3	2.4852598	1.1749703	0.014356967223987592	0.029735232719554874	0
SLC9A3R2	2.481321	1.0522963	0.014484744851362436	0.02990454730243525	0
RBM24	2.4761724	2.6836839	0.014839805142160567	0.03056470457094944	0
ELOVL2	2.4529808	1.8642665	0.015735109885481848	0.03221120832512766	0
C6orf141	2.4501786	1.8439163	0.015889312852988103	0.03245495356096796	0
PLIN5	2.436086	1.559582	0.016430381479180925	0.0334860780836037	0
TSPAN1	2.3813775	1.2740166	0.01894296245710516	0.0378756743934002	0
PLA2G10	2.369266	5.1839395	0.019682266675290154	0.03914401655434106	0
KCNK15	2.359381	1.3063796	0.01997451207566635	0.039637928098596766	0
DDHD2	2.343268	1.290435	0.0208645142242762	0.04111700269797362	0
EGR3	2.3101175	1.2368996	0.02268304473377632	0.04425229688030807	0
ZMYND10	2.2931726	2.6966372	0.023810911895804893	0.046232958200209714	0
PIFO	2.2840798	2.5068963	0.024362478257458388	0.04716109545287716	0
CYP4B1	2.2765856	1.8524574	0.024766158093103965	0.04783635867957091	0
PTPN13	2.2748976	1.6640544	0.024805491328651064	0.047887299090577685	0
IGFBP7	25.004944	5.691474	1.3514044198963426e-25	6.1647399154530686e-24	11
IFI27	18.568787	3.6573188	1.2175355100371329e-23	4.32576318229539e-22	11
PCAT19	12.916869	10.201089	1.1336716722562209e-14	1.3469185945294972e-13	11
CD93	12.201177	6.4942327	5.057433819766114e-14	5.545168535322194e-13	11
TCF4	11.769833	4.036614	7.812436263821356e-14	8.319006338564815e-13	11
TM4SF1	11.166129	4.2212367	3.455704129318343e-13	3.3779964967807612e-12	11
SPARCL1	10.739601	5.76937	1.530894998992335e-12	1.3341172219992166e-11	11
GNG11	10.354414	5.8506126	4.3103023454430516e-12	3.579003857620691e-11	11
SPRY1	9.667522	5.051174	2.4247882066037126e-11	1.882267315840487e-10	11
EMP1	9.22175	3.9105897	6.828597418647527e-11	5.00628322656798e-10	11
CAV1	8.425196	4.691596	6.816525975080398e-10	4.4421628708857264e-09	11
ADGRL4	8.40936	8.951126	8.039128163683279e-10	5.202202901017463e-09	11
S1PR1	7.954471	6.3338556	2.808743409687935e-09	1.7125918974912407e-08	11
UPP1	7.9476223	3.7694762	2.5163482652230446e-09	1.54194143283568e-08	11
ADAMTS9	7.5703516	7.405659	8.51274565768725e-09	4.945691069992829e-08	11
HMOX1	7.4813733	4.7928286	1.0227906047609868e-08	5.886621938616583e-08	11
AKAP12	7.446571	5.8045626	1.1807584489462687e-08	6.712157644394558e-08	11
PLVAP	7.2256613	7.413318	2.2952801766656128e-08	1.2696197983202752e-07	11
PKIG	6.843317	3.7115977	6.56962074219526e-08	3.4432267577888636e-07	11
TUBB6	6.7835217	3.668595	7.723158735872157e-08	3.9745224970818414e-07	11
SERPINE1	6.742936	5.498666	9.242460453865793e-08	4.671804565941738e-07	11
SRGN	6.6246448	2.6049585	9.039791205851769e-08	4.5799509474263173e-07	11
SPARC	6.6209025	3.1702926	1.0386978597997825e-07	5.207582892754676e-07	11
PNP	6.522924	3.7592103	1.706570309412597e-07	8.374206232774961e-07	11
ID3	6.512898	3.1931052	1.6191051823061388e-07	7.98744145343282e-07	11
ECSCR	6.505661	8.217929	1.9084875865572477e-07	9.278765305696093e-07	11
ENG	6.449908	4.270276	2.1572457581754686e-07	1.0406035347856863e-06	11
TFPI	6.4251094	4.7584896	2.3432833924267723e-07	1.1244717058463536e-06	11
ANGPT2	6.1678343	6.2848797	5.169966176617302e-07	2.346808970835495e-06	11
NNMT	6.1653323	2.8414645	4.408160343376438e-07	2.028412511678199e-06	11
CALCRL	5.926736	7.1341834	1.0674698790855654e-06	4.6349015313997225e-06	11
ID1	5.913263	3.2246242	1.0031465639075028e-06	4.37618247182789e-06	11
ICAM1	5.9115453	3.0460873	1.0257446291031089e-06	4.469488684594325e-06	11
ESAM	5.8063207	6.4804764	1.5257155568099547e-06	6.450250551959706e-06	11
FABP4	5.792611	7.1903596	1.5914678513257065e-06	6.68995871518599e-06	11
ADAMTS4	5.7700977	4.5132217	1.6649248848113896e-06	6.967041279023879e-06	11
CFLAR	5.5869017	2.6924596	2.738257438092172e-06	1.1155304557608132e-05	11
EMCN	5.4949207	8.299021	3.902730033781833e-06	1.555618929322964e-05	11
PECAM1	5.4249253	4.0225677	4.683672639782274e-06	1.8410819578718617e-05	11
SOX7	5.418485	5.613062	4.871178916596359e-06	1.906674374663511e-05	11
CXCL8	5.4085355	4.265929	4.839209045272293e-06	1.8961693979089205e-05	11
CAVIN1	5.3899355	2.7898624	4.934709702829912e-06	1.929497603381643e-05	11
IL6	5.355546	5.3692174	5.83689739681811e-06	2.2630992530160458e-05	11
SOD2	5.2743406	2.4357684	6.711185559132983e-06	2.564408546121652e-05	11
FAM241A	5.242735	3.5442955	8.110820145372267e-06	3.064364052878377e-05	11
ETS1	5.2111363	2.9223874	8.491572879917399e-06	3.198405891059611e-05	11
PLPP3	5.2084007	3.1711528	8.699532201801047e-06	3.270068309832642e-05	11
RDX	5.154542	2.9698484	1.0433627951177417e-05	3.866889410600652e-05	11
HLA-DRB1	5.0841336	2.0383852	1.0805099603720668e-05	3.9765779916083534e-05	11
SPHK1	5.0814886	2.7864091	1.2588534273699203e-05	4.564733478048926e-05	11
VWF	5.056097	7.89955	1.450235117728602e-05	5.212664163431113e-05	11
CD74	5.022073	1.7296114	1.1868410176090022e-05	4.333377035637612e-05	11
PTPRE	4.9480586	2.9577043	1.918883034632464e-05	6.743186533140213e-05	11
ZNF385D	4.94391	3.6845837	1.9607314735472002e-05	6.860703404125857e-05	11
STC1	4.9290595	4.066789	2.0842444738454148e-05	7.238048243288353e-05	11
FERMT2	4.9254236	2.7354782	2.0288578904904055e-05	7.072292363549103e-05	11
ZEB1	4.9230466	3.8192446	2.1027421731151527e-05	7.295429417521586e-05	11
PLIN2	4.917272	2.5444424	2.048524292414452e-05	7.127398550349717e-05	11
IL32	4.915812	2.0859563	1.915075734282166e-05	6.739242703021526e-05	11
WTAP	4.8840694	2.1883895	2.2666742944156922e-05	7.783793232217456e-05	11
PHLDA1	4.828732	2.7445698	2.7286504764750383e-05	9.283944300713873e-05	11
CXCL2	4.815023	3.6267426	2.8539996449228467e-05	9.67479696145864e-05	11
EGFL7	4.812135	4.573029	2.977032944235375e-05	0.0001002747194981742	11
RAI14	4.7834435	3.6881995	3.2114800734646854e-05	0.00010758312666774264	11
A2M	4.7669353	3.5181165	3.346072689494068e-05	0.00011158608833646732	11
RCAN1	4.7388296	2.6910245	3.563902740242798e-05	0.00011842284734889512	11
FOSL1	4.714072	4.1714706	3.957064439916495e-05	0.0001306644602814249	11
CLEC14A	4.7105126	9.260415	4.061806809916356e-05	0.00013388381947048114	11
CDC42EP2	4.7069864	4.161228	4.0457461093095274e-05	0.00013347349887409557	11
COL4A2	4.694566	4.196091	4.196917496165623e-05	0.00013784542354072869	11
ELK3	4.68612	3.0898786	4.230305206641671e-05	0.00013864587362459534	11
CSF3	4.680062	6.791695	4.4385573034882975e-05	0.0001442999213737075	11
SOX17	4.5997653	7.7250466	5.633047313586321e-05	0.00017896913004042522	11
SELE	4.5968294	8.577756	5.686231072178248e-05	0.000180194029259851	11
PRSS23	4.5676994	2.3504891	5.807961401122448e-05	0.00018357927610904571	11
EDNRB	4.566148	5.039011	6.17515662862842e-05	0.00019441872343921424	11
COL4A1	4.5557103	4.3105254	6.337410385764648e-05	0.000199121865437078	11
SGK1	4.53099	2.1477232	6.328952045688704e-05	0.00019902534305378522	11
EPAS1	4.524594	3.290942	6.874073205616883e-05	0.00021506943687344947	11
NEDD9	4.5207705	3.0802715	6.94286780984488e-05	0.00021703804194058232	11
RAMP2	4.516329	3.8700128	7.12576866780604e-05	0.00022181731446961516	11
ERG	4.4351087	6.5000377	9.133259523587188e-05	0.0002793201499948214	11
CCL2	4.430526	3.2003167	8.913437421723827e-05	0.0002728678647329705	11
ITGA5	4.417517	3.2124918	9.393697264495189e-05	0.0002866202427110629	11
CYP1B1	4.4067683	3.3998113	9.715212067296379e-05	0.0002959415382412211	11
CXCL3	4.4027686	3.6404827	9.788782772553658e-05	0.0002974469765179751	11
LRRC32	4.367034	4.303253	0.00011046058194709599	0.0003302199436039803	11
TXNRD1	4.356478	2.8647892	0.00011239922218636198	0.0003354726381087298	11
CLDN5	4.333796	7.238864	0.00012301501904059375	0.00036538625028536485	11
PTPRB	4.3205523	7.1217585	0.00012787674281629954	0.0003777014905725234	11
APOLD1	4.254682	3.8729687	0.00015325824412122636	0.0004476594561485624	11
ACKR1	4.1994243	8.448981	0.00018213411049549185	0.0005257699517819081	11
ADCY4	4.1665354	5.430224	0.00019976585914764842	0.0005726414659042366	11
COL15A1	4.158827	3.8541062	0.00020179033791518203	0.0005779963555012385	11
TMEM173	4.1449656	2.9350104	0.0002084178375500938	0.0005946748337819278	11
NDRG1	4.1177945	1.941817	0.0002167758189233451	0.0006166178990929639	11
SOX18	4.0972824	7.1393104	0.0002444576056993404	0.0006900464882040205	11
CDC42EP3	4.07715	2.6823504	0.00025288812232610204	0.00071275485278028	11
TMEM204	4.0550675	3.9328225	0.0002737667385589954	0.0007675023512712353	11
IL3RA	4.0245852	5.453465	0.0003009085710416999	0.000837241844878826	11
IGFBP3	3.945346	3.0690653	0.00037103303797123564	0.0010208243300846727	11
TFPI2	3.9441593	4.501695	0.00037630036713317	0.0010330088087348165	11
CYP1A1	3.939689	7.897278	0.00038463929059496805	0.0010519927303837208	11
AQP1	3.9189737	5.743369	0.0004075288137613017	0.0011088504910515536	11
CLEC2B	3.8834794	2.1179082	0.0004329756141166526	0.0011729068139010495	11
MCAM	3.8761122	4.291963	0.0004581215533626984	0.001232890851911996	11
CAV2	3.8754718	2.7221146	0.0004518884755379568	0.0012178905303521156	11
RGCC	3.8596363	3.0261035	0.00047600426793241777	0.001277295403057577	11
KDR	3.8585095	6.4192085	0.00048397450394536084	0.0012967989790269095	11
JAG1	3.8391104	3.3845892	0.0005065010161478415	0.0013503039355456526	11
PALMD	3.8340857	3.9699335	0.0005164963790234015	0.0013739606852966836	11
HSD17B11	3.8121786	2.75315	0.0005417278579375113	0.0014328449785820361	11
CDH5	3.8057365	6.916467	0.0005624237911015927	0.0014822795350359378	11
TINAGL1	3.8006463	3.25939	0.0005639518134960106	0.001485247292136678	11
MT1A	3.774687	3.8716028	0.0006081380604403327	0.001592087770974879	11
EFNB1	3.7619064	3.679591	0.0006321483364842584	0.0016472412576229443	11
CXCL1	3.7553732	2.5953207	0.0006214922959293975	0.0016217613230643528	11
FLT1	3.7180803	4.8686805	0.000718097016482957	0.0018503266917046905	11
CCL14	3.7051713	7.8159738	0.0007468433596429851	0.0019145076627821156	11
DAB2	3.6891377	1.9002912	0.000747150216436214	0.0019145076627821156	11
GIMAP6	3.6596537	3.9453259	0.0008426641964375972	0.002141121105068526	11
KCTD12	3.6544788	2.5484886	0.0008431207599119635	0.002141121105068526	11
THBD	3.6506267	3.410721	0.0008620559800309924	0.00218171016864008	11
GJA1	3.646875	2.2299242	0.0008523551872577209	0.0021601182557731678	11
GIMAP7	3.6426156	3.3026485	0.0008790769331101887	0.002220225063460114	11
RBP7	3.6279988	3.1539917	0.0009195378934178939	0.002314504438814113	11
FILIP1	3.6010134	4.8514833	0.0009954222837853907	0.002491927736170067	11
GPX3	3.589392	3.424908	0.0010198125986847204	0.0025443670169750456	11
CD55	3.5636127	1.8908292	0.0010792103789480077	0.0026798940525624253	11
CLIC2	3.5050976	4.368247	0.0012975993076905848	0.0031794624946397286	11
RELB	3.4866483	2.3622282	0.0013461467659012468	0.003289690674606552	11
RGS3	3.4752042	2.6206274	0.0013919389511942068	0.0033881517949028946	11
MAP1B	3.4743483	2.453688	0.0013885349761248575	0.0033820940914840794	11
RAMP3	3.4729216	4.326464	0.0014179317734341296	0.003446880199236256	11
LAMA4	3.4699726	3.1095407	0.0014196217291389756	0.0034487194537597076	11
PLPP1	3.453538	2.7502258	0.0014831017588875484	0.0035952349361386793	11
SLC9A3R2	3.4480639	2.75285	0.0015078686120431712	0.003643933630804132	11
SPRY2	3.4445074	3.216692	0.001523131600518737	0.0036736104855853353	11
TM4SF18	3.4403498	3.0243068	0.0015372460899628878	0.0037004067116696224	11
IL1RL1	3.4269342	4.827131	0.0016072552281540067	0.003853866364717102	11
LAMC1	3.4215207	2.671535	0.0016158952437944681	0.003872070639312944	11
CDH13	3.4181943	4.499067	0.001646856472282888	0.0039437036066657626	11
ZBTB16	3.412759	3.2130582	0.001662391189999387	0.003975751098412773	11
MCTP1	3.3971982	4.4983125	0.0017447440203471167	0.0041512100162154515	11
FSTL1	3.3811808	2.0359263	0.0017707030882500665	0.004207554926742119	11
SNAI1	3.3729587	3.707678	0.0018592621138793521	0.004395376526413439	11
SLC9B2	3.355674	4.6497054	0.00195330063892615	0.004600029229338512	11
F2RL3	3.3375115	6.1051307	0.0020554752851559125	0.004816094596481355	11
MECOM	3.3284311	6.6430507	0.0021075780635067065	0.004931919534298468	11
TIE1	3.3275032	7.1628227	0.002112314961712791	0.004939875812359977	11
MAFF	3.3106995	1.6276643	0.002150977939497597	0.00502393393580507	11
ADGRF5	3.3049285	6.097964	0.002243896111232425	0.005227740309586262	11
NRP1	3.280779	2.3230004	0.002355027627526547	0.005462540542191206	11
LCN6	3.2749972	10.669864	0.002434225539215198	0.005614521452809087	11
HSPG2	3.23741	3.27343	0.0026760224300883826	0.0061074137610726215	11
C11orf96	3.226155	3.3460555	0.0027512017328021558	0.006259661578019684	11
HIVEP2	3.2224443	3.023435	0.00277989637723519	0.006321056685467094	11
TMEM255B	3.214728	3.8194413	0.002845138728852407	0.006453636645239931	11
FNIP2	3.2118435	2.3197603	0.0028466880669404124	0.006453636645239931	11
RGS5	3.2096949	5.288233	0.002893840752529895	0.0065439054960819846	11
HLX	3.2021503	5.047306	0.0029527768537101766	0.006665792650578312	11
ITM2A	3.1967971	2.3792222	0.002953153604599918	0.006665792650578312	11
PLS3	3.1897488	2.1781259	0.0030114419922266694	0.006780791079389119	11
EDN1	3.1873565	3.744361	0.0030656004125325996	0.006881770063370569	11
GSN	3.1764793	1.3338684	0.003060531002077646	0.006874566597371977	11
HYAL2	3.1731484	2.7599106	0.003174830874663397	0.007101089637942646	11
ADAMTS1	3.154945	3.129512	0.0033247539463398625	0.0074005818263408385	11
RNASE1	3.1407514	2.025092	0.0033704276211747276	0.007493219049482923	11
SOCS2	3.124558	2.8559482	0.003604246705756142	0.007940877798978535	11
MTUS1	3.123514	2.1839957	0.0036015591988369294	0.007940191670466858	11
SOCS3	3.097791	1.723666	0.0038276611651926144	0.008398579575645314	11
